county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
47041,52.11,66.84,93.16,92.11,50.00,23.68,78.42,34.21,27.89,43.68,52.11,94.21,18.42,64.74,44.74,71.05,24.74
47043,70.00,30.00,36.32,87.89,64.74,16.32,88.95,28.95,79.47,52.11,51.05,30.00,52.11,46.84,21.58,94.21,59.47
47045,68.95,75.26,21.58,27.89,53.16,46.84,91.05,51.05,54.21,82.63,82.63,60.53,57.37,47.89,55.26,24.74,82.63
47047,85.79,84.74,1.58,24.74,20.53,79.47,57.37,12.11,17.37,53.16,7.89,75.26,6.84,18.42,53.16,56.32,39.47
47049,10.00,28.95,76.32,25.79,63.68,43.68,71.05,53.16,86.84,56.32,48.95,77.37,67.89,85.79,71.05,50.00,27.89
47051,66.84,35.26,22.63,54.21,26.84,97.37,25.79,50.00,25.79,37.37,97.37,53.16,77.37,88.95,47.89,51.05,97.37
47053,67.89,76.32,5.79,22.63,57.37,62.63,96.32,76.32,67.89,51.05,67.89,27.89,24.74,56.32,52.11,10.00,54.21
47055,62.63,60.53,37.37,35.26,6.84,65.79,51.05,5.79,55.26,30.00,64.74,45.79,85.79,87.89,10.00,81.58,88.95
47057,36.32,20.53,70.00,44.74,59.47,18.42,52.11,60.53,20.53,19.47,22.63,87.89,30.00,83.68,7.89,57.37,40.53
47059,34.21,16.32,74.21,31.05,60.53,58.42,55.26,66.84,53.16,17.37,23.68,20.53,61.58,66.84,62.63,87.89,47.89
47061,2.63,92.11,81.58,82.63,3.68,22.63,17.37,56.32,99.47,38.42,10.00,26.84,27.89,28.95,82.63,41.58,99.47
47063,71.05,71.05,98.42,63.68,47.89,47.89,63.68,88.95,5.79,50.00,12.11,46.84,8.95,71.05,79.47,93.16,85.79
47065,92.11,67.89,62.63,15.26,24.74,90.00,4.74,21.58,62.63,6.84,54.21,62.63,59.47,68.95,86.84,32.11,13.16
47067,0.53,45.79,72.11,37.37,94.21,84.74,31.05,98.42,70.00,71.05,44.74,90.00,68.95,7.89,61.58,8.95,28.95
47069,28.95,99.47,2.63,30.00,62.63,48.95,0.53,94.21,6.84,61.58,5.79,57.37,95.26,75.26,83.68,90.00,19.47
47071,21.58,79.47,32.11,77.37,1.58,63.68,28.95,73.16,47.89,91.05,62.63,73.16,19.47,25.79,66.84,36.32,6.84
47073,30.00,11.05,52.11,16.32,72.11,31.05,45.79,85.79,50.00,26.84,24.74,35.26,71.05,58.42,37.37,77.37,75.26
47075,78.42,95.26,13.16,0.53,22.63,75.26,99.47,26.84,33.16,0.53,0.53,64.74,35.26,70.00,8.95,78.42,62.63
47077,48.95,74.21,11.05,40.53,10.00,10.00,73.16,55.26,36.32,35.26,88.95,66.84,26.84,8.95,67.89,15.26,56.32
47079,44.74,40.53,27.89,5.79,51.05,55.26,93.16,30.00,28.95,94.21,59.47,37.37,28.95,67.89,23.68,96.32,77.37
47081,22.63,81.58,63.68,91.05,74.21,26.84,62.63,6.84,90.00,55.26,75.26,21.58,38.42,19.47,45.79,14.21,25.79
47083,24.74,54.21,44.74,81.58,77.37,28.95,92.11,32.11,77.37,77.37,41.58,93.16,60.53,82.63,41.58,19.47,51.05
47085,53.16,33.16,7.89,78.42,65.79,41.58,82.63,72.11,43.68,66.84,79.47,67.89,20.53,65.79,15.26,33.16,30.00
47087,3.68,57.37,75.26,28.95,27.89,8.95,56.32,42.63,66.84,84.74,18.42,54.21,12.11,78.42,77.37,75.26,46.84
47089,58.42,17.37,65.79,53.16,43.68,32.11,40.53,57.37,24.74,14.21,19.47,4.74,51.05,92.11,34.21,0.53,18.42
47091,4.74,31.05,85.79,26.84,98.42,80.53,27.89,13.16,64.74,3.68,32.11,61.58,7.89,55.26,26.84,25.79,66.84
47093,91.05,21.58,67.89,12.11,86.84,76.32,11.05,70.00,83.68,24.74,92.11,25.79,50.00,27.89,42.63,26.84,73.16
47095,1.58,97.37,23.68,20.53,99.47,27.89,2.63,0.53,1.58,93.16,73.16,17.37,34.21,40.53,92.11,55.26,87.89
47097,35.26,96.32,19.47,47.89,92.11,67.89,79.47,62.63,51.05,31.05,42.63,56.32,96.32,16.32,20.53,60.53,60.53
47099,43.68,77.37,68.95,93.16,4.74,45.79,36.32,23.68,95.26,72.11,81.58,11.05,93.16,4.74,13.16,65.79,7.89
47101,59.47,52.11,86.84,36.32,18.42,39.47,26.84,1.58,98.42,87.89,78.42,92.11,58.42,99.47,5.79,64.74,20.53
47103,56.32,51.05,25.79,50.00,17.37,92.11,54.21,17.37,26.84,22.63,90.00,40.53,25.79,30.00,68.95,86.84,93.16
47105,83.68,14.21,91.05,55.26,21.58,93.16,30.00,19.47,0.53,88.95,2.63,58.42,17.37,20.53,25.79,1.58,37.37
47107,47.89,43.68,60.53,56.32,15.26,54.21,24.74,54.21,32.11,11.05,53.16,55.26,13.16,96.32,17.37,59.47,26.84
47109,16.32,90.00,17.37,70.00,0.53,40.53,14.21,96.32,39.47,92.11,76.32,41.58,16.32,63.68,50.00,22.63,5.79
47111,39.47,38.42,87.89,51.05,68.95,5.79,95.26,25.79,10.00,27.89,72.11,68.95,97.37,51.05,76.32,43.68,42.63
47113,90.00,94.21,8.95,1.58,31.05,60.53,80.53,45.79,80.53,4.74,38.42,22.63,1.58,57.37,19.47,39.47,4.74
47115,42.63,36.32,35.26,64.74,16.32,77.37,43.68,8.95,78.42,2.63,85.79,91.05,62.63,50.00,93.16,18.42,61.58
47117,77.37,62.63,59.47,58.42,14.21,34.21,50.00,33.16,11.05,42.63,70.00,14.21,82.63,31.05,30.00,85.79,34.21
47119,87.89,55.26,45.79,61.58,33.16,74.21,66.84,58.42,37.37,48.95,63.68,12.11,31.05,41.58,31.05,53.16,41.58
47121,20.53,47.89,30.00,43.68,11.05,33.16,8.95,87.89,12.11,41.58,45.79,59.47,91.05,36.32,88.95,79.47,58.42
47123,32.11,59.47,53.16,95.26,56.32,95.26,18.42,95.26,35.26,44.74,28.95,80.53,72.11,74.21,91.05,83.68,2.63
47125,96.32,86.84,73.16,83.68,97.37,14.21,61.58,97.37,65.79,58.42,77.37,8.95,0.53,97.37,98.42,76.32,65.79
47127,63.68,2.63,0.53,97.37,91.05,99.47,83.68,47.89,75.26,63.68,36.32,52.11,94.21,35.26,18.42,88.95,55.26
47129,14.21,65.79,40.53,76.32,95.26,4.74,7.89,7.89,22.63,16.32,47.89,10.00,3.68,43.68,1.58,73.16,53.16
47131,45.79,78.42,64.74,19.47,40.53,57.37,87.89,90.00,57.37,98.42,55.26,13.16,47.89,2.63,70.00,61.58,81.58
47133,26.84,22.63,48.95,34.21,70.00,17.37,77.37,27.89,59.47,28.95,60.53,65.79,84.74,34.21,39.47,58.42,57.37
47135,8.95,82.63,83.68,66.84,37.37,66.84,75.26,4.74,97.37,80.53,91.05,63.68,4.74,0.53,78.42,63.68,1.58
47137,13.16,5.79,58.42,11.05,39.47,36.32,81.58,3.68,52.11,81.58,1.58,24.74,90.00,38.42,73.16,5.79,74.21
47139,31.05,25.79,24.74,60.53,19.47,85.79,15.26,18.42,14.21,10.00,65.79,70.00,86.84,5.79,84.74,95.26,67.89
47141,72.11,58.42,94.21,17.37,73.16,38.42,34.21,65.79,46.84,60.53,99.47,33.16,22.63,37.37,4.74,54.21,48.95
47143,41.58,53.16,78.42,72.11,35.26,44.74,60.53,52.11,15.26,1.58,94.21,97.37,43.68,12.11,72.11,3.68,17.37
47145,54.21,10.00,12.11,23.68,41.58,81.58,16.32,61.58,23.68,74.21,26.84,50.00,33.16,73.16,60.53,38.42,70.00
47147,88.95,27.89,50.00,88.95,84.74,12.11,85.79,81.58,7.89,78.42,17.37,6.84,81.58,11.05,40.53,67.89,76.32
47149,97.37,72.11,82.63,84.74,85.79,19.47,13.16,67.89,88.95,54.21,68.95,74.21,79.47,98.42,56.32,80.53,38.42
47151,7.89,70.00,55.26,68.95,81.58,11.05,42.63,99.47,82.63,39.47,80.53,71.05,55.26,10.00,6.84,66.84,31.05
47153,51.05,42.63,15.26,94.21,32.11,83.68,46.84,78.42,19.47,13.16,50.00,39.47,36.32,79.47,85.79,4.74,98.42
47155,64.74,39.47,96.32,85.79,25.79,71.05,22.63,14.21,96.32,76.32,3.68,0.53,83.68,52.11,74.21,52.11,0.53
47157,95.26,98.42,57.37,4.74,30.00,86.84,35.26,68.95,94.21,25.79,6.84,82.63,23.68,44.74,36.32,42.63,16.32
47159,55.26,13.16,18.42,80.53,88.95,53.16,97.37,16.32,42.63,8.95,66.84,42.63,63.68,53.16,12.11,98.42,78.42
47161,60.53,24.74,28.95,39.47,78.42,37.37,70.00,84.74,71.05,97.37,61.58,81.58,5.79,95.26,38.42,46.84,94.21
47163,50.00,1.58,54.21,3.68,75.26,59.47,39.47,77.37,56.32,33.16,21.58,2.63,45.79,22.63,65.79,37.37,79.47
47165,93.16,12.11,34.21,65.79,83.68,13.16,76.32,40.53,48.95,73.16,16.32,18.42,53.16,39.47,33.16,11.05,72.11
47167,86.84,88.95,3.68,96.32,55.26,42.63,72.11,92.11,68.95,67.89,33.16,34.21,75.26,33.16,3.68,34.21,32.11
47169,65.79,56.32,26.84,33.16,67.89,0.53,37.37,22.63,91.05,40.53,8.95,43.68,99.47,90.00,95.26,48.95,8.95
47171,27.89,23.68,88.95,7.89,42.63,72.11,6.84,86.84,2.63,68.95,31.05,48.95,70.00,21.58,63.68,70.00,50.00
47173,18.42,34.21,71.05,42.63,45.79,1.58,38.42,63.68,63.68,7.89,34.21,85.79,56.32,3.68,11.05,84.74,43.68
47175,23.68,50.00,42.63,48.95,8.95,15.26,10.00,44.74,8.95,83.68,13.16,51.05,76.32,48.95,0.53,47.89,95.26
47177,61.58,73.16,95.26,75.26,23.68,35.26,65.79,24.74,4.74,34.21,86.84,84.74,48.95,61.58,81.58,82.63,92.11
47179,80.53,3.68,77.37,8.95,93.16,87.89,23.68,71.05,92.11,15.26,84.74,3.68,39.47,60.53,97.37,62.63,21.58
47181,25.79,80.53,14.21,86.84,79.47,61.58,12.11,2.63,16.32,57.37,96.32,19.47,74.21,91.05,75.26,20.53,10.00
47183,57.37,61.58,16.32,2.63,58.42,25.79,84.74,91.05,13.16,75.26,98.42,1.58,80.53,32.11,46.84,7.89,84.74
47185,33.16,44.74,43.68,57.37,7.89,6.84,44.74,82.63,38.42,47.89,15.26,5.79,21.58,93.16,35.26,21.58,11.05
47187,99.47,0.53,4.74,62.63,71.05,2.63,1.58,11.05,76.32,86.84,25.79,99.47,11.05,1.58,96.32,92.11,63.68
47189,94.21,6.84,6.84,79.47,80.53,20.53,58.42,39.47,40.53,62.63,20.53,72.11,54.21,17.37,32.11,44.74,80.53
