county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
39113,14.20,5.11,92.61,71.02,49.43,67.61,71.02,1.70,17.61,52.84,41.48,92.61,77.84,39.20,34.66,57.39,32.39
39115,85.80,11.93,56.25,44.89,33.52,71.02,11.93,42.61,47.16,41.48,32.39,71.02,47.16,17.61,0.57,11.93,98.30
39117,66.48,90.34,15.34,50.57,46.02,60.80,57.39,36.93,76.70,94.89,7.39,3.98,86.93,3.98,51.70,81.25,31.25
39119,71.02,28.98,68.75,55.11,40.34,19.89,25.57,65.34,41.48,69.89,14.20,47.16,34.66,61.93,97.16,84.66,97.16
39121,92.61,38.07,1.70,26.70,0.57,99.43,99.43,94.89,31.25,8.52,64.20,73.30,56.25,2.84,78.98,47.16,39.20
39123,23.30,49.43,0.57,9.66,50.57,27.84,51.70,8.52,55.11,9.66,90.34,96.02,97.16,14.20,23.30,77.84,17.61
39125,43.75,72.16,18.75,28.98,94.89,75.57,49.43,24.43,27.84,56.25,83.52,32.39,10.80,9.66,21.02,21.02,80.11
39127,90.34,36.93,67.61,72.16,60.80,42.61,32.39,88.07,89.20,91.48,52.84,21.02,78.98,67.61,42.61,34.66,19.89
39129,61.93,85.80,33.52,76.70,42.61,97.16,48.30,77.84,72.16,90.34,3.98,26.70,73.30,89.20,44.89,40.34,48.30
39131,97.16,21.02,80.11,81.25,69.89,58.52,39.20,23.30,90.34,63.07,97.16,59.66,35.80,48.30,99.43,97.16,57.39
39133,32.39,47.16,77.84,48.30,17.61,3.98,56.25,97.16,46.02,96.02,69.89,39.20,15.34,31.25,52.84,38.07,74.43
39135,58.52,65.34,25.57,75.57,80.11,86.93,9.66,5.11,35.80,78.98,80.11,74.43,63.07,24.43,11.93,7.39,53.98
39137,15.34,94.89,3.98,46.02,88.07,46.02,94.89,63.07,48.30,23.30,0.57,24.43,85.80,73.30,90.34,39.20,91.48
39139,53.98,19.89,75.57,36.93,27.84,68.75,91.48,55.11,22.16,75.57,74.43,52.84,74.43,30.11,41.48,99.43,96.02
39141,78.98,24.43,66.48,83.52,39.20,92.61,97.16,59.66,78.98,67.61,67.61,64.20,44.89,97.16,30.11,5.11,99.43
39143,26.70,53.98,41.48,7.39,97.16,66.48,72.16,75.57,96.02,5.11,13.07,34.66,31.25,38.07,55.11,76.70,88.07
39145,88.07,9.66,84.66,82.39,78.98,84.66,3.98,60.80,59.66,25.57,35.80,77.84,83.52,94.89,67.61,6.25,33.52
39147,44.89,48.30,32.39,34.66,81.25,35.80,84.66,91.48,44.89,48.30,26.70,28.98,64.20,53.98,27.84,15.34,15.34
39149,33.52,82.39,34.66,61.93,77.84,94.89,5.11,39.20,43.75,99.43,46.02,35.80,16.48,50.57,73.30,0.57,27.84
39151,36.93,26.70,55.11,31.25,16.48,8.52,55.11,56.25,53.98,85.80,21.02,56.25,23.30,47.16,85.80,71.02,90.34
39153,10.80,22.16,90.34,30.11,3.98,36.93,33.52,52.84,38.07,77.84,84.66,11.93,43.75,19.89,63.07,68.75,61.93
39155,50.57,18.75,49.43,10.80,5.11,6.25,59.66,30.11,24.43,55.11,36.93,5.11,82.39,96.02,26.70,55.11,40.34
39157,73.30,68.75,52.84,18.75,48.30,56.25,8.52,76.70,40.34,32.39,22.16,17.61,2.84,78.98,91.48,75.57,11.93
39159,7.39,93.75,65.34,84.66,44.89,53.98,2.84,67.61,49.43,80.11,50.57,0.57,33.52,10.80,53.98,96.02,82.39
39161,40.34,71.02,8.52,49.43,86.93,28.98,68.75,11.93,16.48,64.20,71.02,50.57,66.48,34.66,7.39,23.30,13.07
39163,96.02,35.80,48.30,86.93,41.48,22.16,98.30,47.16,98.30,81.25,58.52,9.66,81.25,80.11,84.66,31.25,84.66
39165,2.84,96.02,74.43,99.43,9.66,85.80,35.80,61.93,92.61,11.93,99.43,23.30,8.52,5.11,40.34,67.61,36.93
39167,55.11,34.66,26.70,41.48,21.02,80.11,0.57,68.75,8.52,2.84,9.66,83.52,27.84,72.16,61.93,72.16,51.70
39169,60.80,92.61,78.98,25.57,31.25,48.30,26.70,82.39,10.80,35.80,25.57,40.34,55.11,59.66,86.93,66.48,77.84
39171,42.61,50.57,22.16,24.43,96.02,82.39,23.30,44.89,6.25,59.66,98.30,22.16,94.89,8.52,94.89,35.80,24.43
39173,9.66,60.80,76.70,51.70,92.61,31.25,40.34,98.30,25.57,72.16,55.11,97.16,60.80,83.52,83.52,44.89,6.25
39175,41.48,76.70,6.25,43.75,52.84,14.20,89.20,33.52,18.75,21.02,75.57,15.34,18.75,81.25,81.25,41.48,7.39
