county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
36043,26.61,55.65,62.10,34.68,18.55,78.23,70.16,7.26,47.58,68.55,78.23,76.61,26.61,34.68,44.35,86.29,29.84
36045,58.87,75.00,25.00,97.58,8.87,70.16,97.58,91.13,0.81,97.58,63.71,66.94,21.77,15.32,57.26,28.23,45.97
36047,95.97,86.29,23.39,36.29,50.81,57.26,63.71,71.77,95.97,58.87,49.19,4.03,0.81,99.19,41.13,95.97,87.90
36049,8.87,76.61,81.45,42.74,49.19,73.39,81.45,65.32,45.97,65.32,18.55,99.19,10.48,76.61,99.19,29.84,18.55
36051,15.32,42.74,15.32,25.00,75.00,16.94,57.26,89.52,65.32,26.61,15.32,49.19,91.13,47.58,20.16,70.16,73.39
36053,16.94,25.00,41.13,44.35,63.71,29.84,73.39,52.42,78.23,12.10,7.26,63.71,29.84,25.00,15.32,39.52,79.84
36055,75.00,34.68,4.03,52.42,34.68,15.32,78.23,18.55,81.45,99.19,54.03,34.68,47.58,49.19,36.29,66.94,97.58
36057,70.16,92.74,57.26,15.32,15.32,75.00,33.06,34.68,44.35,10.48,16.94,84.68,94.35,50.81,78.23,26.61,81.45
36059,89.52,0.81,92.74,73.39,87.90,21.77,75.00,58.87,49.19,49.19,62.10,68.55,18.55,60.48,58.87,16.94,4.03
36061,94.35,5.65,5.65,87.90,55.65,95.97,0.81,15.32,15.32,81.45,83.06,91.13,99.19,95.97,33.06,15.32,25.00
36063,28.23,44.35,12.10,37.90,79.84,5.65,54.03,10.48,84.68,89.52,66.94,86.29,16.94,28.23,73.39,57.26,39.52
36065,60.48,54.03,31.45,55.65,23.39,60.48,58.87,76.61,92.74,41.13,41.13,71.77,79.84,70.16,65.32,87.90,62.10
36067,71.77,28.23,7.26,60.48,41.13,37.90,76.61,13.71,76.61,79.84,39.52,37.90,39.52,89.52,39.52,25.00,37.90
36069,10.48,15.32,28.23,29.84,86.29,23.39,49.19,26.61,58.87,78.23,47.58,29.84,81.45,4.03,25.00,94.35,65.32
36071,86.29,23.39,66.94,81.45,44.35,13.71,87.90,86.29,5.65,20.16,13.71,36.29,45.97,13.71,92.74,75.00,55.65
36073,41.13,83.06,34.68,20.16,78.23,20.16,29.84,70.16,73.39,87.90,21.77,94.35,57.26,78.23,66.94,5.65,91.13
36075,42.74,91.13,45.97,33.06,13.71,55.65,84.68,57.26,33.06,34.68,68.55,97.58,71.77,92.74,10.48,20.16,58.87
36077,49.19,49.19,29.84,7.26,36.29,76.61,60.48,8.87,66.94,5.65,44.35,18.55,36.29,7.26,37.90,83.06,83.06
36079,73.39,4.03,95.97,94.35,76.61,25.00,44.35,23.39,4.03,44.35,58.87,81.45,68.55,31.45,54.03,84.68,76.61
36081,97.58,57.26,83.06,50.81,97.58,97.58,86.29,95.97,99.19,52.42,99.19,95.97,60.48,0.81,23.39,58.87,47.58
36083,62.10,16.94,44.35,75.00,7.26,81.45,52.42,36.29,41.13,45.97,34.68,45.97,20.16,83.06,34.68,44.35,12.10
36085,87.90,12.10,68.55,45.97,68.55,26.61,34.68,79.84,36.29,2.42,60.48,92.74,23.39,81.45,95.97,8.87,99.19
36087,92.74,20.16,78.23,68.55,57.26,18.55,94.35,66.94,20.16,23.39,20.16,52.42,89.52,97.58,29.84,99.19,8.87
36089,44.35,95.97,33.06,86.29,5.65,94.35,92.74,25.00,29.84,75.00,71.77,79.84,73.39,66.94,63.71,92.74,66.94
36091,31.45,2.42,54.03,89.52,26.61,79.84,50.81,33.06,52.42,76.61,26.61,75.00,65.32,26.61,8.87,78.23,21.77
36093,78.23,26.61,50.81,63.71,10.48,47.58,89.52,29.84,83.06,60.48,45.97,47.58,2.42,37.90,42.74,0.81,0.81
36095,45.97,73.39,79.84,39.52,4.03,63.71,28.23,28.23,26.61,33.06,97.58,89.52,7.26,55.65,2.42,52.42,50.81
36097,5.65,60.48,65.32,5.65,89.52,39.52,20.16,47.58,54.03,37.90,81.45,31.45,50.81,33.06,97.58,79.84,23.39
36099,18.55,68.55,55.65,66.94,92.74,65.32,8.87,97.58,37.90,73.39,8.87,2.42,83.06,58.87,16.94,12.10,68.55
36101,33.06,58.87,39.52,4.03,73.39,50.81,37.90,55.65,21.77,42.74,84.68,57.26,42.74,68.55,60.48,68.55,13.71
36103,84.68,7.26,97.58,70.16,58.87,36.29,71.77,60.48,10.48,16.94,12.10,60.48,15.32,18.55,68.55,65.32,95.97
36105,83.06,87.90,86.29,58.87,21.77,54.03,25.00,62.10,7.26,62.10,95.97,5.65,76.61,42.74,87.90,34.68,94.35
36107,13.71,33.06,60.48,10.48,62.10,31.45,21.77,54.03,34.68,36.29,70.16,73.39,25.00,63.71,7.26,45.97,15.32
36109,76.61,13.71,0.81,62.10,45.97,92.74,95.97,78.23,42.74,4.03,87.90,0.81,95.97,21.77,83.06,4.03,49.19
36111,68.55,41.13,71.77,49.19,33.06,71.77,12.10,21.77,16.94,66.94,92.74,13.71,37.90,23.39,76.61,33.06,63.71
36113,7.26,29.84,70.16,47.58,37.90,86.29,16.94,12.10,91.13,47.58,10.48,50.81,52.42,8.87,81.45,89.52,75.00
36115,23.39,71.77,89.52,84.68,16.94,87.90,47.58,83.06,50.81,50.81,50.81,41.13,12.10,45.97,89.52,47.58,42.74
36117,12.10,45.97,47.58,23.39,60.48,34.68,62.10,41.13,62.10,86.29,36.29,87.90,55.65,16.94,71.77,60.48,71.77
36119,91.13,10.48,84.68,78.23,65.32,42.74,23.39,20.16,13.71,84.68,28.23,42.74,78.23,29.84,21.77,21.77,84.68
36121,2.42,62.10,49.19,91.13,81.45,8.87,15.32,99.19,12.10,91.13,79.84,54.03,62.10,87.90,79.84,62.10,10.48
36123,66.94,94.35,87.90,0.81,99.19,99.19,83.06,2.42,2.42,95.97,2.42,15.32,34.68,86.29,45.97,49.19,52.42
