county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
16057,1.14,35.23,96.59,89.77,87.50,26.14,7.95,62.50,60.23,17.05,98.86,10.23,94.32,69.32,12.50,94.32,62.50
16059,14.77,69.32,21.59,78.41,67.05,53.41,87.50,67.05,92.05,76.14,85.23,48.86,1.14,14.77,7.95,55.68,26.14
16061,32.95,89.77,71.59,28.41,10.23,28.41,53.41,92.05,87.50,48.86,30.68,69.32,32.95,35.23,1.14,71.59,57.95
16063,94.32,55.68,30.68,23.86,30.68,46.59,28.41,37.50,5.68,19.32,7.95,17.05,12.50,46.59,21.59,96.59,82.95
16065,48.86,1.14,94.32,98.86,26.14,89.77,3.41,35.23,73.86,51.14,37.50,80.68,7.95,71.59,44.32,30.68,48.86
16067,89.77,44.32,55.68,37.50,82.95,37.50,67.05,53.41,69.32,82.95,46.59,60.23,55.68,73.86,5.68,19.32,10.23
16069,19.32,71.59,78.41,12.50,12.50,17.05,37.50,85.23,67.05,57.95,19.32,37.50,89.77,98.86,37.50,73.86,80.68
16071,44.32,28.41,17.05,92.05,14.77,69.32,92.05,17.05,32.95,46.59,51.14,3.41,67.05,28.41,14.77,98.86,73.86
16073,92.05,96.59,76.14,73.86,51.14,78.41,71.59,23.86,82.95,23.86,32.95,96.59,96.59,5.68,46.59,17.05,71.59
16075,67.05,62.50,80.68,69.32,71.59,23.86,73.86,14.77,26.14,21.59,55.68,46.59,48.86,42.05,96.59,80.68,12.50
16077,87.50,51.14,67.05,3.41,3.41,92.05,30.68,30.68,62.50,71.59,89.77,98.86,37.50,80.68,64.77,89.77,28.41
16079,26.14,94.32,60.23,85.23,48.86,48.86,78.41,28.41,19.32,98.86,87.50,26.14,80.68,57.95,78.41,1.14,92.05
16081,60.23,12.50,19.32,10.23,46.59,55.68,1.14,3.41,85.23,96.59,57.95,55.68,87.50,30.68,76.14,46.59,53.41
16083,73.86,26.14,73.86,39.77,53.41,12.50,94.32,71.59,53.41,5.68,48.86,21.59,39.77,48.86,55.68,7.95,14.77
16085,12.50,42.05,3.41,76.14,64.77,32.95,12.50,21.59,46.59,7.95,1.14,78.41,3.41,55.68,51.14,62.50,30.68
16087,71.59,82.95,62.50,80.68,42.05,19.32,89.77,7.95,10.23,53.41,94.32,64.77,10.23,32.95,3.41,37.50,55.68
