tract,state,county,avg_lat,avg_long,primary_ruca,perc_insured,total_pop,pop_density,avg_household_size,unemployment_rate,median_age,male,white_race,black_race,native_race,asian_race,hawaii_pacific_race,other_race,multiple_races,hispanic_latino,ed_less_than_hs,ed_hs_grad,ed_college_plus,median_income,below_poverty,prov_count,prov_density
37171931200,NC,Surry County,,,2,85.8,4024,181.261261261261,2.6,4.7,41.3,46.1,94.1,4.2,0.0,0.5,0.0,0.0,1.1,1.0,18.2,26.5,55.4,23071.0,18.7,0,0
37173940100,NC,Swain County,35.488880235,-83.317846145,10,73.1,5391,140.025974025974,2.94,6.7,31.2,45.8,26.8,1.2,65.0,0.3,0.0,2.1,4.6,8.9,17.4,32.9,49.7,22227.0,28.1,2,0.370988684845112
37173960200,NC,Swain County,,,10,78.6,2885,200.347222222222,2.37,10.9,45.8,46.8,86.9,4.2,7.5,0.0,0.0,0.0,1.4,2.2,24.2,33.9,41.9,16485.0,26.7,0,0
37173960301,NC,Swain County,35.420166,-83.457596,10,87.6,3230,40.989847715736,2.56,4.3,45.5,52.6,94.1,0.1,1.9,0.9,0.0,0.6,2.4,0.8,18.5,30.4,51.1,20828.0,24.6,2,0.619195046439629
37173960302,NC,Swain County,,,10,76.2,2728,42.8257456828885,2.25,6.7,48.6,52.1,78.8,0.0,6.2,0.3,0.0,0.0,14.6,3.7,20.2,34.3,45.5,24067.0,9.6,0,0
37173980200,NC,Swain County,35.51779149,-83.33414383,10,,0,0.0,,,,,,,,,,,,,,,0,,,1,0
37175960100,NC,Transylvania County,,,2,80.3,4765,76.7310789049919,2.65,4.5,42.0,48.4,86.6,6.3,0.3,1.6,0.0,4.2,1.0,5.2,11.3,30.1,58.6,23234.0,19.2,0,0
37175960200,NC,Transylvania County,35.23469001,-82.73372716,2,82.7,4745,165.909090909091,2.11,8.4,41.5,50.4,74.3,13.7,0.0,0.1,0.0,7.4,4.5,1.3,11.4,20.7,67.9,22949.0,19.3,2,0.421496311907271
37175960300,NC,Transylvania County,35.239412095,-82.722490575,2,84.7,7875,729.166666666667,2.23,8.7,48.3,45.8,90.8,2.7,0.1,1.3,0.0,3.7,1.5,5.1,17.6,25.5,57.0,23300.0,15.7,6,0.761904761904762
37175960401,NC,Transylvania County,35.242348,-82.64296,2,89.1,3966,165.25,2.21,2.8,59.3,47.6,96.9,1.4,0.0,0.1,0.0,0.3,1.3,1.7,4.6,27.2,68.2,26573.0,7.2,1,0.252143217347453
37175960402,NC,Transylvania County,35.143173,-82.70928,2,91.0,4048,66.3606557377049,2.0,5.1,62.9,46.8,96.0,0.7,0.0,0.8,0.4,0.0,2.1,1.3,6.6,23.5,69.9,25978.0,7.1,1,0.24703557312253
37175960500,NC,Transylvania County,,,10,76.2,5334,45.4344122657581,2.71,6.1,44.3,51.1,95.5,0.4,0.7,0.2,0.0,2.8,0.4,3.4,15.5,38.3,46.3,20861.0,14.2,0,0
37175960600,NC,Transylvania County,35.1241225,-82.9346975,10,70.9,2329,31.2198391420912,2.22,11.9,52.8,47.1,96.9,0.5,2.6,0.0,0.0,0.0,0.0,0.0,10.5,38.5,51.0,21465.0,15.5,2,0.8587376556462
37177960100,NC,Tyrrell County,,,10,83.2,4128,10.6118251928021,2.45,12.9,45.3,56.3,55.8,36.6,2.1,0.3,0.0,4.7,0.6,10.3,27.0,39.3,33.6,15956.0,25.3,0,0
37179020100,NC,Union County,,,2,86.7,6574,77.1596244131455,2.66,5.4,41.8,46.9,93.9,2.6,0.2,1.7,0.0,1.3,0.3,2.3,9.0,32.1,59.0,31608.0,11.6,0,0
37179020202,NC,Union County,,,2,90.9,6588,213.896103896104,2.76,6.3,41.9,49.2,93.5,5.2,0.0,1.0,0.0,0.0,0.2,1.5,11.9,38.7,49.4,30911.0,11.4,0,0
37179020203,NC,Union County,,,1,92.8,4127,346.806722689076,2.9,6.0,43.8,52.9,86.0,6.9,0.2,3.8,0.0,0.0,3.1,4.4,9.0,22.6,68.4,39203.0,7.2,0,0
37179020204,NC,Union County,,,2,92.0,4206,105.413533834586,2.71,2.8,40.3,47.2,95.8,0.6,0.0,0.0,0.0,2.3,1.3,2.3,9.1,45.6,45.4,27568.0,6.8,0,0
37179020305,NC,Union County,35.093204,-80.60029,1,93.2,5528,812.941176470588,2.93,5.1,38.2,50.3,87.7,8.8,0.0,1.3,0.0,0.4,1.9,6.3,5.6,24.1,70.2,40124.0,2.7,1,0.180897250361794
37179020306,NC,Union County,35.08141444,-80.63233041,1,82.8,7481,1558.54166666667,3.29,12.3,29.5,48.9,78.7,15.5,0.0,0.4,0.0,3.5,2.0,21.6,13.0,18.6,68.5,31890.0,24.0,1,0.133671968988103
37179020307,NC,Union County,35.033623,-80.64879,1,90.2,6770,856.962025316456,2.77,8.1,37.3,48.5,83.2,11.7,0.0,0.9,0.0,0.7,3.5,10.7,9.0,27.0,64.0,32196.0,7.6,1,0.147710487444609
37179020308,NC,Union County,,,1,82.1,5930,651.648351648352,3.13,8.9,33.2,49.2,77.3,12.8,0.2,5.5,0.0,1.0,3.2,7.6,11.0,31.6,57.4,27344.0,6.1,0,0
37179020309,NC,Union County,35.14255724,-80.63006817,1,95.5,2354,1569.33333333333,2.73,6.0,47.6,50.9,93.5,4.0,0.3,0.4,0.0,0.3,1.6,4.3,2.7,17.9,79.5,37962.0,6.1,1,0.424808836023789
37179020310,NC,Union County,,,1,89.4,6013,2505.41666666667,3.25,5.0,37.3,45.9,80.8,9.2,2.2,2.5,0.0,4.3,1.0,10.1,5.7,18.5,75.8,36447.0,4.6,0,0
37179020311,NC,Union County,,,1,92.7,6573,1528.60465116279,2.74,4.4,39.5,45.3,87.4,7.7,0.3,2.1,0.0,0.9,1.6,5.2,8.2,19.2,72.6,35517.0,6.8,0,0
37179020312,NC,Union County,,,1,80.3,4542,926.938775510204,2.82,7.0,35.0,51.3,76.7,10.7,0.0,2.0,0.0,3.4,7.2,18.9,12.3,39.5,48.1,28548.0,13.0,0,0
37179020313,NC,Union County,,,1,85.3,2400,1263.15789473684,2.68,2.2,38.5,46.4,90.5,3.3,1.2,1.5,0.0,0.0,3.6,12.6,14.8,25.5,59.6,31576.0,10.1,0,0
37179020314,NC,Union County,,,1,88.8,4851,2425.5,2.64,6.1,39.5,50.4,90.1,5.4,0.0,0.9,0.0,2.2,1.4,8.5,7.8,17.4,74.8,31590.0,10.0,0,0
37179020315,NC,Union County,,,1,97.2,4972,1156.27906976744,3.0,4.3,41.3,48.8,91.0,6.5,0.2,1.6,0.0,0.4,0.2,3.0,3.3,19.7,77.0,40750.0,2.6,0,0
37179020316,NC,Union County,35.05623353,-80.66847082,1,92.0,4435,1231.94444444444,2.95,4.7,38.0,49.0,87.4,4.7,2.0,1.8,0.2,0.4,3.4,1.9,5.3,15.7,79.1,31891.0,2.9,1,0.225479143179256
37179020317,NC,Union County,,,1,93.6,6020,2229.62962962963,3.23,1.8,35.9,53.0,76.2,18.0,0.0,2.2,0.0,1.4,2.2,9.7,5.0,20.6,74.4,38167.0,2.0,0,0
37179020401,NC,Union County,34.994484,-80.540924,1,85.7,5895,540.825688073395,2.69,6.6,41.2,51.2,79.9,13.5,0.9,2.8,0.0,2.1,0.7,12.4,14.7,29.6,55.8,33810.0,3.2,3,0.508905852417303
37179020403,NC,Union County,,,1,89.0,4947,727.5,2.95,4.3,34.2,53.4,78.7,12.4,0.7,0.0,0.0,7.4,0.8,10.7,9.4,32.0,58.7,25471.0,12.3,0,0
37179020404,NC,Union County,34.992157,-80.54682,1,70.0,7133,1877.10526315789,2.99,11.8,30.1,45.0,60.2,29.5,0.2,0.9,0.0,7.5,1.7,39.9,31.1,35.4,33.4,16923.0,28.2,2,0.280386933968877
37179020501,NC,Union County,34.98275224,-80.54870254,1,78.8,5229,1216.04651162791,2.91,8.7,36.9,49.3,61.5,23.2,0.6,3.0,0.0,9.6,2.0,28.4,22.7,31.8,45.6,23187.0,18.2,1,0.191241155096577
37179020502,NC,Union County,,,1,84.3,4076,566.111111111111,3.1,9.4,35.7,43.9,62.2,29.4,0.3,0.0,0.0,7.9,0.2,17.9,16.2,24.0,59.8,25266.0,9.0,0,0
37179020601,NC,Union County,34.97518,-80.519356,1,74.0,4790,374.21875,3.01,13.4,33.2,52.4,69.1,24.3,1.4,0.0,0.0,4.8,0.5,38.2,33.8,28.4,37.8,21209.0,26.3,1,0.208768267223382
37179020602,NC,Union County,34.9737647966667,-80.522655585,1,68.5,4574,551.084337349398,2.74,12.0,36.4,49.9,66.5,22.3,0.0,0.3,0.0,10.0,1.0,34.8,34.2,29.7,36.1,19184.0,33.0,6,1.31176213379974
37179020701,NC,Union County,,,1,86.6,5910,431.386861313869,3.14,13.6,24.5,47.7,56.6,31.7,0.4,0.8,0.0,9.9,0.6,25.4,18.8,28.7,52.4,16669.0,21.1,0,0
37179020702,NC,Union County,,,1,83.3,4360,156.834532374101,2.77,6.5,37.2,49.3,72.5,25.0,0.2,0.0,0.0,0.1,2.3,12.6,22.4,34.7,42.9,19392.0,18.2,0,0
37179020800,NC,Union County,,,1,81.2,5664,106.666666666667,2.82,11.3,40.3,49.3,69.5,28.9,0.0,0.0,0.0,0.1,1.5,5.8,17.5,39.9,42.5,25015.0,13.6,0,0
37179020901,NC,Union County,34.828194,-80.51695,2,86.9,5108,64.9872773536896,2.63,4.8,44.6,47.8,83.1,11.7,1.1,0.5,0.0,2.1,1.5,6.7,19.1,38.0,42.8,21661.0,10.5,1,0.195771339075959
37179020902,NC,Union County,,,2,92.1,6214,116.804511278195,2.8,7.5,39.9,52.8,88.8,5.1,0.5,0.2,0.0,1.0,4.3,1.9,9.6,36.0,54.4,30029.0,6.5,0,0
37179021004,NC,Union County,,,1,94.6,5131,583.068181818182,3.12,6.5,40.1,50.4,90.0,5.2,0.0,1.2,0.0,0.4,3.2,4.5,5.3,22.3,72.3,38467.0,4.7,0,0
37179021005,NC,Union County,,,2,88.5,4481,161.768953068592,2.77,10.3,42.6,50.3,89.4,10.5,0.0,0.0,0.0,0.1,0.0,3.4,10.1,35.1,54.7,21928.0,18.7,0,0
37179021006,NC,Union County,,,1,97.2,5937,1799.09090909091,3.65,3.4,40.1,48.0,92.2,0.8,0.0,5.9,0.0,0.0,1.0,3.4,2.0,6.8,91.3,50551.0,2.6,0,0
37179021007,NC,Union County,,,1,97.0,6670,1170.17543859649,3.56,5.0,38.2,49.5,76.2,6.2,0.2,13.4,0.2,1.9,1.9,6.1,2.3,6.5,91.3,70515.0,2.5,0,0
37179021008,NC,Union County,,,1,97.2,8676,1071.11111111111,3.48,3.1,37.9,51.5,80.2,8.4,0.0,8.3,0.0,1.3,1.8,8.9,2.1,7.5,90.4,52973.0,3.3,0,0
37179021009,NC,Union County,,,1,98.3,2900,805.555555555556,3.73,4.2,36.1,49.3,77.9,14.7,0.2,4.8,0.0,0.7,1.8,9.2,3.1,9.7,87.2,51615.0,1.8,0,0
37179021010,NC,Union County,35.05336,-80.736305,1,97.2,7550,594.488188976378,3.07,2.8,40.9,50.2,93.3,0.4,0.0,4.5,0.0,0.0,1.9,5.5,3.4,12.9,83.6,51483.0,1.2,1,0.132450331125828
37179021011,NC,Union County,35.00865,-80.71556,1,97.3,6443,723.932584269663,3.34,6.3,39.6,49.4,88.4,6.8,0.3,2.3,0.0,0.5,1.7,3.2,3.0,12.4,84.6,50293.0,4.2,1,0.155207201614155
37179021012,NC,Union County,,,1,96.1,4432,692.5,3.23,7.2,39.4,51.5,92.0,1.6,0.0,0.6,0.0,3.9,2.0,6.8,5.0,15.4,79.7,43207.0,6.7,0,0
37179021013,NC,Union County,,,1,91.9,4831,966.2,2.97,7.7,35.3,47.6,79.2,14.5,0.6,1.0,0.0,0.0,4.6,9.9,6.8,17.0,76.2,34238.0,5.6,0,0
37179021014,NC,Union County,,,1,87.6,2638,356.486486486486,2.71,8.4,36.6,48.3,92.0,6.2,0.0,0.0,0.0,0.0,1.7,4.3,9.9,27.6,62.5,26685.0,7.0,0,0
37179021015,NC,Union County,34.866444,-80.742226,2,90.7,4661,159.078498293515,2.99,5.2,42.9,48.3,91.4,5.7,0.0,1.6,0.0,0.0,1.3,3.8,3.9,27.4,68.7,22873.0,7.1,1,0.214546234713581
37181960100,NC,Vance County,,,5,85.6,4239,97.2247706422018,2.65,8.3,41.1,44.8,48.2,43.8,0.0,0.0,0.0,7.3,0.7,10.3,16.4,35.8,48.0,23195.0,18.7,0,0
37181960200,NC,Vance County,,,8,87.4,4267,67.0911949685535,2.77,12.3,45.5,50.4,42.3,55.7,0.6,0.0,0.0,0.0,1.4,1.1,21.2,33.6,45.1,20213.0,17.6,0,0
37181960300,NC,Vance County,,,5,86.4,5204,117.471783295711,2.6,6.5,43.8,47.0,58.3,37.5,1.2,0.0,0.0,1.8,1.2,3.3,11.6,33.1,55.2,28455.0,15.5,0,0
37181960400,NC,Vance County,36.313775155,-78.42769062,4,91.4,4323,1168.37837837838,2.3,6.4,46.2,44.4,61.3,34.5,0.0,2.3,0.0,0.0,1.9,0.2,10.5,31.1,58.5,27371.0,13.4,2,0.46264168401573
37181960500,NC,Vance County,36.332663457,-78.409440423,4,76.6,4853,2022.08333333333,2.3,24.4,43.8,49.2,24.2,75.2,0.0,0.2,0.0,0.1,0.2,3.4,36.3,39.2,24.5,13903.0,35.8,10,2.06058108386565
37181960600,NC,Vance County,,,4,82.2,1275,439.655172413793,2.61,7.7,34.4,46.8,22.1,65.1,9.3,0.5,0.0,1.7,1.3,17.4,36.7,33.9,29.4,16478.0,39.2,0,0
37181960700,NC,Vance County,36.327507,-78.40009,4,86.8,3707,2851.53846153846,2.6,25.2,27.9,42.2,7.5,89.2,0.0,0.0,0.3,0.0,3.0,0.0,36.9,33.1,29.9,11868.0,49.6,1,0.269759913676828
37181960800,NC,Vance County,,,4,84.3,1957,559.142857142857,2.87,20.9,33.4,45.8,24.9,66.7,2.8,0.0,0.0,4.3,1.3,12.2,34.4,34.3,31.2,15877.0,33.1,0,0
37181960900,NC,Vance County,,,4,81.0,8709,242.590529247911,2.84,9.1,35.9,46.2,47.5,39.3,1.8,1.1,0.0,7.4,3.0,17.2,29.1,41.7,29.2,19682.0,23.9,0,0
37181961000,NC,Vance County,,,6,91.5,5974,114.225621414914,2.7,6.0,40.6,48.2,58.0,33.1,5.5,0.0,0.0,0.8,2.5,6.5,22.3,38.9,38.8,19435.0,27.8,0,0
37183050100,NC,Wake County,35.7745580221556,-78.6392225269462,1,86.9,3585,4481.25,1.53,6.1,35.8,66.9,58.9,35.1,0.3,2.8,0.2,1.3,1.3,4.7,16.8,18.6,64.7,30000.0,19.0,167,46.5829846582985
37183050300,NC,Wake County,35.7911322235294,-78.6511864588235,1,93.9,2734,6835.0,1.43,7.8,38.2,57.9,77.1,17.8,0.0,3.8,0.0,0.6,0.7,0.8,9.7,11.8,78.6,37857.0,17.3,17,6.21799561082663
37183050400,NC,Wake County,,,1,93.8,1884,2691.42857142857,1.92,4.0,32.0,43.9,80.0,16.9,0.0,0.7,0.0,0.2,2.1,1.0,5.5,11.0,83.4,40273.0,11.2,0,0
37183050500,NC,Wake County,,,1,86.1,3721,2862.30769230769,2.07,5.3,38.5,46.9,77.6,17.5,0.0,1.6,0.9,1.6,0.8,6.6,13.6,15.3,71.1,30238.0,22.2,0,0
37183050600,NC,Wake County,35.782295,-78.63105,1,87.0,3992,6653.33333333333,2.39,14.3,21.7,37.3,31.0,64.9,0.0,1.2,0.5,0.8,1.6,2.1,13.0,25.3,61.7,15573.0,48.7,1,0.250501002004008
37183050700,NC,Wake County,35.777973,-78.62979,1,80.7,3664,5234.28571428572,2.51,15.8,36.8,44.9,17.2,74.4,0.0,0.4,0.0,4.0,4.0,10.8,11.3,28.5,60.2,19526.0,27.4,2,0.54585152838428
37183050800,NC,Wake County,35.765465,-78.62347,1,72.1,4358,4842.22222222222,2.61,17.3,35.2,35.0,35.5,56.6,2.4,0.2,0.0,3.7,1.5,16.1,28.6,34.4,37.0,9199.0,51.3,2,0.458926112895824
37183050900,NC,Wake County,,,1,80.0,3001,4287.14285714286,2.57,18.6,23.2,53.3,22.7,73.0,0.5,0.0,0.0,2.5,1.3,9.0,26.3,31.5,42.2,11888.0,47.7,0,0
37183051000,NC,Wake County,35.7798,-78.651575,1,92.3,2351,5877.5,1.73,3.6,31.4,52.3,82.8,10.9,0.0,2.7,0.0,0.0,3.6,8.1,5.2,10.7,84.1,31390.0,21.4,2,0.850701829008932
37183051101,NC,Wake County,,,1,94.2,5492,9153.33333333333,2.73,9.7,20.0,50.1,68.5,23.2,0.4,3.4,0.1,2.6,1.9,3.8,11.1,31.6,57.2,8965.0,46.5,0,0
37183051102,NC,Wake County,35.77517,-78.65778,1,97.6,4584,6548.57142857143,1.46,2.4,19.7,60.7,70.1,22.2,0.5,4.4,0.0,1.4,1.4,2.4,27.6,37.5,34.8,,34.3,1,0.218150087260035
37183051200,NC,Wake County,35.7900774518519,-78.6623666444444,1,92.7,4181,5972.85714285714,1.94,6.9,26.3,49.3,89.2,3.9,0.0,5.5,0.1,0.8,0.5,3.1,2.3,4.8,92.9,36556.0,25.0,27,6.45778521884717
37183051400,NC,Wake County,35.792473,-78.66275,1,90.9,4749,4317.27272727273,2.3,8.4,32.0,43.8,83.4,5.8,0.0,4.2,0.0,1.8,4.8,2.1,8.2,6.8,85.0,26662.0,27.8,4,0.842282585807538
37183051501,NC,Wake County,35.8290009,-78.6733078,1,98.3,3179,2119.33333333333,2.18,3.0,50.6,50.3,92.8,3.4,0.6,1.7,0.0,1.5,0.0,0.8,1.1,11.3,87.6,55938.0,3.4,6,1.88738597043095
37183051502,NC,Wake County,35.810787,-78.68071,1,95.1,2492,2492.0,2.51,3.2,36.9,53.0,90.9,2.6,0.0,5.7,0.0,0.0,0.8,1.9,2.1,8.0,89.9,39474.0,6.3,1,0.401284109149278
37183051600,NC,Wake County,35.7985618,-78.6522957714286,1,96.6,4780,3186.66666666667,2.37,1.9,41.2,47.7,97.4,1.6,0.0,0.0,0.0,0.0,1.0,0.5,2.4,5.1,92.5,53130.0,5.6,7,1.46443514644351
37183051700,NC,Wake County,35.8321370315789,-78.6650119684211,1,99.2,3187,1677.36842105263,2.69,0.0,44.8,48.4,98.0,0.4,0.0,0.0,0.0,0.0,1.6,2.3,0.0,4.5,95.4,61563.0,3.3,19,5.96171948540948
37183051800,NC,Wake County,35.8083922,-78.6349075,1,93.7,4896,3264.0,2.09,3.3,39.7,49.6,86.8,11.4,0.3,0.3,0.0,1.2,0.0,2.0,2.7,14.9,82.4,40820.0,8.5,2,0.408496732026144
37183051900,NC,Wake County,35.786602925,-78.58874893,1,79.1,5242,3083.52941176471,2.52,16.0,34.8,40.9,32.0,62.0,0.0,5.1,0.0,0.7,0.3,8.6,14.3,29.8,55.9,21873.0,25.9,2,0.381533765738268
37183052001,NC,Wake County,35.7827672685366,-78.5855845717073,1,73.4,4302,3309.23076923077,2.51,15.6,29.0,46.4,36.2,58.6,0.3,2.1,0.0,1.9,1.0,29.2,33.9,22.2,43.9,18932.0,35.8,41,9.5304509530451
37183052002,NC,Wake County,,,1,83.6,5351,3567.33333333333,3.19,7.2,33.5,49.0,16.1,81.9,0.0,0.7,0.0,0.4,1.0,13.8,22.5,32.0,45.6,18048.0,41.4,0,0
37183052101,NC,Wake County,35.74622,-78.6266466666667,1,76.4,7250,2500.0,2.77,13.1,38.2,47.1,14.6,77.5,1.1,2.2,0.0,2.2,2.3,9.7,19.5,31.1,49.3,19943.0,20.2,3,0.413793103448276
37183052102,NC,Wake County,,,1,78.6,6361,3741.76470588235,3.14,14.2,28.7,41.6,13.9,80.8,0.1,1.2,0.0,3.3,0.8,16.0,18.0,17.6,64.4,21362.0,31.6,0,0
37183052301,NC,Wake County,,,1,88.1,6486,4324.0,2.16,1.7,26.2,56.1,67.4,17.5,0.0,12.0,0.0,1.4,1.8,2.7,2.2,11.5,86.3,25084.0,33.3,0,0
37183052302,NC,Wake County,35.7688642923077,-78.6585857230769,1,90.1,8573,2317.02702702703,2.9,7.9,24.1,58.3,65.4,22.2,0.8,7.3,0.0,1.8,2.5,4.0,11.1,17.0,71.9,16342.0,35.4,13,1.51638866207862
37183052401,NC,Wake County,35.7995342396296,-78.7255446431481,1,90.2,4953,971.176470588235,2.14,2.0,26.5,42.8,72.6,16.2,0.8,3.9,0.0,0.6,6.0,7.7,5.7,14.3,80.0,34136.0,11.7,54,10.9024833434282
37183052404,NC,Wake County,,,1,90.4,4547,3789.16666666667,2.95,8.6,25.9,56.7,71.4,7.7,0.2,15.2,1.2,2.2,2.2,4.3,3.6,8.6,87.7,22115.0,29.6,0,0
37183052406,NC,Wake County,,,1,77.8,7202,4801.33333333333,2.29,6.0,28.5,50.1,54.2,27.3,0.0,5.2,0.0,10.9,2.4,17.6,15.6,18.8,65.6,28738.0,21.1,0,0
37183052407,NC,Wake County,35.77656215125,-78.71598296375,1,81.6,4209,3006.42857142857,2.26,7.9,30.2,50.9,63.4,24.9,0.9,8.4,0.0,1.0,1.5,14.4,8.5,14.7,76.8,22515.0,32.0,8,1.90068899976241
37183052408,NC,Wake County,35.7841816,-78.6920575333333,1,84.0,2972,7430.0,2.7,8.3,23.6,55.4,55.1,31.4,1.8,5.8,0.0,5.5,0.4,8.1,11.2,31.9,56.9,17976.0,39.0,3,1.00942126514132
37183052409,NC,Wake County,,,1,79.1,4556,11390.0,2.87,4.5,23.9,62.8,55.2,13.0,1.1,23.6,0.0,4.8,2.3,17.3,17.7,8.7,73.6,15298.0,46.4,0,0
37183052503,NC,Wake County,35.8203822153846,-78.7069505,1,89.8,6830,2203.22580645161,2.15,1.7,36.3,44.2,80.8,10.3,0.4,4.5,0.0,3.7,0.4,6.0,4.0,8.9,87.2,43102.0,8.9,26,3.80673499267936
37183052504,NC,Wake County,35.8174839794872,-78.6979673282052,1,86.3,6025,2619.5652173913,2.27,3.3,40.9,45.2,72.8,8.2,0.1,9.7,0.0,6.5,2.6,17.6,16.4,14.3,69.3,34775.0,8.7,39,6.47302904564315
37183052505,NC,Wake County,35.849743,-78.672874,1,85.5,5478,4213.84615384615,2.36,2.9,31.9,54.3,70.8,10.5,0.0,3.0,0.0,14.2,1.5,16.4,11.9,9.1,78.9,35301.0,9.1,1,0.18254837531946
37183052506,NC,Wake County,35.8562642857143,-78.6951571428571,1,93.8,2490,2263.63636363636,1.99,1.4,43.1,44.4,80.6,14.1,0.0,3.8,0.0,0.0,1.5,4.1,0.9,10.7,88.4,41358.0,5.1,7,2.81124497991968
37183052507,NC,Wake County,35.843964,-78.70663,1,91.0,2968,2968.0,2.43,8.9,31.8,45.2,79.0,16.2,0.0,0.0,0.0,1.7,3.1,13.3,6.1,14.6,79.3,35088.0,15.1,1,0.336927223719677
37183052601,NC,Wake County,35.8431245,-78.649585,1,99.3,3086,2373.84615384615,2.52,1.8,39.3,48.2,90.6,2.7,0.3,3.1,0.4,0.0,2.9,0.0,1.8,5.7,92.6,52218.0,4.9,2,0.648088139987038
37183052602,NC,Wake County,35.84653195,-78.6365420166667,1,96.2,4628,3560.0,2.17,5.7,46.3,51.1,83.1,11.7,0.0,3.5,0.0,0.0,1.6,2.9,3.6,15.1,81.3,40188.0,10.0,6,1.29645635263613
37183052603,NC,Wake County,35.829694105,-78.63297603,1,97.9,2530,2108.33333333333,2.35,2.6,42.3,47.1,95.8,1.5,0.0,0.0,0.0,1.2,1.5,2.2,1.4,5.7,92.8,55852.0,5.5,20,7.90513833992095
37183052701,NC,Wake County,35.8329906296296,-78.6190663481482,1,74.9,6062,2331.53846153846,2.54,3.3,33.6,49.6,58.6,13.0,0.0,1.3,0.0,24.9,2.3,30.2,13.2,17.9,69.0,30888.0,15.4,27,4.45397558561531
37183052704,NC,Wake County,35.84284,-78.58645,1,66.5,7421,6746.36363636364,2.84,9.8,27.4,51.2,28.1,39.3,1.3,3.6,0.0,19.9,7.9,36.9,29.7,22.3,48.0,21214.0,29.1,1,0.134752728742757
37183052705,NC,Wake County,35.8216473,-78.6042580333333,1,86.2,4443,2468.33333333333,2.3,10.9,35.4,56.2,62.9,26.5,0.0,5.8,0.0,2.9,1.9,21.9,10.5,21.6,67.9,29552.0,15.4,3,0.675219446320054
37183052706,NC,Wake County,,,1,68.3,4364,1818.33333333333,2.55,4.2,35.2,48.1,48.7,34.0,0.0,4.8,0.3,10.8,1.4,34.6,27.8,21.1,51.2,26667.0,11.1,0,0
37183052707,NC,Wake County,35.8355133,-78.579681,1,85.7,6890,2995.65217391304,2.66,6.1,35.2,47.5,55.4,31.7,0.0,6.3,0.0,5.6,1.1,21.7,15.9,23.5,60.6,28435.0,17.1,1,0.145137880986938
37183052801,NC,Wake County,,,1,87.6,7140,2644.44444444444,2.7,9.5,37.8,48.2,66.7,31.2,0.5,0.7,0.0,0.0,0.8,0.4,9.4,25.6,65.1,32650.0,6.0,0,0
37183052802,NC,Wake County,35.7205225,-78.6515234,1,91.1,6469,2156.33333333333,2.68,4.2,37.2,47.1,64.2,28.4,0.4,3.2,0.0,3.2,0.7,21.9,14.9,32.8,52.4,24639.0,18.5,1,0.154583397743082
37183052803,NC,Wake County,35.7167875533333,-78.5914165533333,1,87.4,10217,1596.40625,2.9,10.6,32.3,44.2,25.3,66.1,0.0,1.1,0.0,6.2,1.3,13.8,11.1,32.0,57.0,26512.0,19.7,3,0.293628266614466
37183052806,NC,Wake County,35.749365675,-78.54871476,1,81.9,16589,2404.20289855072,3.15,8.8,32.5,47.3,25.2,65.9,0.2,2.4,0.0,4.3,2.0,17.7,11.9,26.6,61.5,28484.0,15.3,2,0.120561818072217
37183052807,NC,Wake County,,,1,83.7,5743,352.331288343558,3.04,12.5,34.8,44.2,39.3,50.8,3.3,2.5,0.0,1.9,2.1,13.4,11.5,25.9,62.6,28391.0,9.7,0,0
37183052808,NC,Wake County,35.681778072,-78.599915568,1,89.1,9673,761.653543307087,2.51,3.9,36.9,45.1,69.4,26.9,0.0,0.9,0.0,1.1,1.8,11.9,9.2,20.3,70.5,32005.0,9.7,5,0.516902718908301
37183052809,NC,Wake County,35.6781257,-78.5610253,1,84.4,3222,466.95652173913,3.16,5.5,33.5,48.4,71.2,21.6,0.5,1.3,0.0,4.9,0.5,13.1,13.8,23.8,62.4,26733.0,16.0,2,0.620732464307883
37183052901,NC,Wake County,35.55774215,-78.67351441,1,88.1,2871,350.121951219512,2.81,5.0,40.2,49.6,92.5,7.3,0.0,0.0,0.0,0.0,0.2,6.0,15.6,21.4,63.0,36171.0,6.8,1,0.348310693138279
37183052902,NC,Wake County,,,1,87.8,5860,643.956043956044,2.74,5.2,41.2,52.5,82.5,13.3,0.5,0.9,0.0,1.0,1.8,7.3,3.5,26.3,70.2,34223.0,5.9,0,0
37183052903,NC,Wake County,35.66358408,-78.66172382,1,89.0,2632,537.142857142857,2.47,6.0,46.2,50.9,75.2,17.4,0.0,2.7,0.0,4.4,0.3,6.3,9.2,24.7,66.0,37670.0,3.4,1,0.379939209726444
37183052904,NC,Wake County,,,1,88.4,7489,706.509433962264,2.73,3.2,37.3,52.7,79.9,14.7,0.1,0.6,0.0,0.3,4.3,7.3,11.0,24.8,64.2,36135.0,7.3,0,0
37183053003,NC,Wake County,35.74848265,-78.7473061,1,92.8,6545,2727.08333333333,2.22,4.6,34.7,47.9,68.5,15.2,0.0,13.7,0.0,0.5,2.2,2.1,2.6,13.5,83.9,38113.0,10.7,2,0.305576776165011
37183053004,NC,Wake County,35.74220582,-78.76259046,1,96.5,2788,2534.54545454545,2.36,7.2,47.9,44.8,83.8,2.7,0.0,12.5,0.0,0.0,1.0,1.9,0.2,7.2,92.6,54519.0,2.5,5,1.79340028694405
