county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
31091,3.76,96.24,11.29,88.71,56.45,33.87,2.69,90.86,33.87,94.09,26.34,44.62,99.46,97.31,72.58,94.09,29.57
31093,44.62,32.80,54.30,11.29,51.08,70.43,59.68,63.98,26.34,52.15,5.91,62.90,51.08,1.61,12.37,9.14,89.78
31095,51.08,55.38,17.74,3.76,73.66,17.74,13.44,77.96,65.05,32.80,27.42,10.22,36.02,41.40,38.17,47.85,68.28
31097,90.86,13.44,4.84,66.13,99.46,96.24,97.31,55.38,1.61,90.86,11.29,14.52,17.74,32.80,16.67,95.16,56.45
31099,45.70,14.52,77.96,18.82,20.97,28.49,77.96,40.32,42.47,37.10,60.75,39.25,10.22,60.75,4.84,54.30,34.95
31101,46.77,82.26,27.42,77.96,70.43,31.72,58.60,14.52,23.12,69.35,22.04,74.73,13.44,96.24,63.98,72.58,37.10
31103,4.84,62.90,34.95,74.73,74.73,99.46,48.92,22.04,19.89,57.53,8.06,63.98,88.71,61.83,79.03,55.38,42.47
31105,75.81,89.78,9.14,76.88,26.34,14.52,93.01,16.67,2.69,13.44,19.89,72.58,19.89,12.37,94.09,17.74,62.90
31107,76.88,90.86,68.28,46.77,28.49,93.01,5.91,38.17,29.57,34.95,53.23,12.37,55.38,88.71,66.13,71.51,32.80
31109,91.94,4.84,97.31,97.31,97.31,8.06,8.06,10.22,79.03,1.61,17.74,84.41,67.20,82.26,73.66,6.99,16.67
31111,68.28,51.08,70.43,71.51,36.02,20.97,61.83,72.58,69.35,62.90,50.00,43.55,27.42,17.74,45.70,86.56,28.49
31113,33.87,65.05,58.60,67.20,33.87,60.75,80.11,54.30,85.48,71.51,84.41,17.74,52.15,2.69,98.39,36.02,72.58
31115,1.61,66.13,69.35,55.38,11.29,62.90,10.22,15.59,67.20,86.56,93.01,27.42,82.26,73.66,1.61,74.73,52.15
31117,2.69,50.00,72.58,70.43,68.28,80.11,62.90,43.55,99.46,98.39,0.54,68.28,87.63,86.56,91.94,22.04,83.33
31119,88.71,40.32,51.08,68.28,41.40,65.05,24.19,82.26,94.09,31.72,54.30,70.43,24.19,59.68,75.81,85.48,26.34
31121,58.60,52.15,63.98,23.12,55.38,37.10,47.85,85.48,9.14,60.75,65.05,83.33,16.67,77.96,77.96,60.75,93.01
31123,82.26,72.58,5.91,86.56,13.44,44.62,86.56,65.05,41.40,74.73,23.12,50.00,9.14,5.91,84.41,88.71,2.69
31125,40.32,76.88,24.19,33.87,63.98,51.08,20.97,86.56,48.92,22.04,62.90,61.83,26.34,47.85,83.33,15.59,11.29
31127,65.05,38.17,88.71,8.06,85.48,10.22,39.25,98.39,22.04,53.23,52.15,86.56,5.91,89.78,40.32,57.53,82.26
31129,30.65,74.73,20.97,19.89,89.78,13.44,14.52,19.89,55.38,14.52,51.08,51.08,41.40,56.45,0.54,65.05,36.02
31131,73.66,22.04,60.75,2.69,38.17,43.55,36.02,46.77,72.58,46.77,69.35,75.81,30.65,48.92,24.19,69.35,75.81
31133,66.13,95.16,3.76,9.14,95.16,18.82,12.37,27.42,98.39,58.60,96.24,96.24,37.10,29.57,55.38,41.40,85.48
31135,14.52,17.74,44.62,43.55,15.59,46.77,91.94,30.65,39.25,88.71,4.84,1.61,20.97,14.52,85.48,10.22,15.59
31137,26.34,20.97,66.13,40.32,45.70,41.40,81.18,70.43,75.81,36.02,42.47,2.69,81.18,20.97,2.69,81.18,81.18
31139,24.19,18.82,85.48,26.34,19.89,90.86,55.38,81.18,8.06,29.57,24.19,87.63,18.82,70.43,42.47,38.17,58.60
31141,86.56,8.06,59.68,30.65,10.22,66.13,79.03,58.60,50.00,19.89,46.77,93.01,39.25,90.86,57.53,96.24,19.89
31143,50.00,24.19,82.26,17.74,16.67,48.92,56.45,24.19,31.72,59.68,89.78,81.18,80.11,94.09,54.30,52.15,69.35
31145,63.98,58.60,52.15,53.23,88.71,4.84,87.63,87.63,15.59,66.13,31.72,60.75,31.72,26.34,6.99,29.57,45.70
31147,62.90,68.28,48.92,1.61,91.94,25.27,9.14,28.49,93.01,93.01,10.22,90.86,15.59,93.01,74.73,58.60,91.94
31149,8.06,86.56,10.22,58.60,31.72,79.03,6.99,0.54,14.52,70.43,95.16,55.38,0.54,76.88,34.95,67.20,73.66
31151,93.01,3.76,12.37,61.83,66.13,29.57,26.34,2.69,89.78,0.54,9.14,46.77,95.16,37.10,15.59,50.00,1.61
31153,85.48,0.54,98.39,60.75,53.23,52.15,54.30,6.99,27.42,81.18,80.11,56.45,86.56,58.60,51.08,91.94,55.38
31155,52.15,11.29,90.86,6.99,27.42,73.66,68.28,59.68,74.73,72.58,47.85,79.03,83.33,19.89,88.71,18.82,84.41
31157,89.78,75.81,28.49,91.94,1.61,12.37,65.05,74.73,30.65,63.98,15.59,88.71,22.04,9.14,68.28,99.46,0.54
31159,59.68,15.59,87.63,27.42,69.35,50.00,74.73,91.94,58.60,11.29,37.10,41.40,63.98,31.72,87.63,33.87,87.63
31161,81.18,98.39,57.53,95.16,30.65,69.35,27.42,33.87,71.51,65.05,40.32,4.84,72.58,22.04,89.78,63.98,95.16
31163,22.04,71.51,23.12,38.17,71.51,47.85,11.29,51.08,45.70,77.96,25.27,57.53,76.88,4.84,11.29,13.44,12.37
31165,9.14,81.18,53.23,96.24,12.37,76.88,66.13,37.10,51.08,83.33,48.92,11.29,89.78,0.54,23.12,39.25,98.39
31167,70.43,27.42,73.66,29.57,23.12,82.26,60.75,69.35,43.55,39.25,91.94,89.78,61.83,13.44,86.56,30.65,50.00
31169,6.99,47.85,36.02,13.44,82.26,34.95,22.04,62.90,86.56,79.03,28.49,6.99,69.35,80.11,32.80,75.81,71.51
31171,41.40,23.12,83.33,90.86,84.41,77.96,82.26,4.84,59.68,2.69,2.69,53.23,56.45,79.03,76.88,1.61,20.97
31173,99.46,99.46,99.46,0.54,52.15,86.56,88.71,36.02,44.62,68.28,34.95,8.06,74.73,71.51,30.65,40.32,8.06
31175,29.57,79.03,18.82,48.92,72.58,67.20,31.72,73.66,62.90,43.55,66.13,54.30,25.27,18.82,9.14,26.34,24.19
31177,23.12,6.99,95.16,16.67,18.82,81.18,51.08,42.47,90.86,91.94,88.71,65.05,68.28,55.38,43.55,90.86,61.83
31179,69.35,25.27,91.94,93.01,90.86,75.81,53.23,99.46,80.11,41.40,81.18,22.04,12.37,84.41,58.60,73.66,10.22
31181,55.38,57.53,43.55,41.40,77.96,2.69,18.82,32.80,36.02,3.76,55.38,23.12,94.09,16.67,50.00,79.03,38.17
31183,0.54,33.87,42.47,42.47,59.68,94.09,43.55,44.62,6.99,20.97,36.02,9.14,66.13,66.13,3.76,66.13,17.74
31185,32.80,34.95,79.03,47.85,60.75,39.25,44.62,93.01,83.33,24.19,90.86,3.76,53.23,65.05,25.27,98.39,80.11
