county,PC#1,PC#2,PC#3,PC#4,PC#5,PC#6,PC#7,PC#8,PC#9,PC#10,PC#11,PC#12,PC#13,PC#14,PC#15,PC#16,PC#17
12047,90.30,2.24,81.34,5.22,66.42,75.37,84.33,78.36,5.22,27.61,0.75,51.49,18.66,52.99,93.28,48.51,87.31
12049,96.27,91.79,61.94,78.36,8.21,2.24,67.91,20.15,64.93,14.18,3.73,14.18,94.78,14.18,55.97,18.66,97.76
12051,99.25,97.76,57.46,84.33,97.76,93.28,15.67,73.88,72.39,63.43,30.60,2.24,5.22,88.81,45.52,2.24,54.48
12053,47.01,51.49,9.70,21.64,75.37,14.18,50.00,11.19,36.57,33.58,39.55,29.10,72.39,94.78,94.78,61.94,44.03
12055,60.45,66.42,15.67,2.24,76.87,20.15,39.55,27.61,12.69,17.16,57.46,20.15,81.34,44.03,72.39,45.52,85.82
12057,38.06,82.84,88.81,58.96,57.46,55.97,44.03,67.91,24.63,35.07,26.12,11.19,76.87,45.52,99.25,23.13,69.40
12059,82.84,9.70,20.15,66.42,87.31,0.75,12.69,9.70,15.67,87.31,17.16,55.97,42.54,15.67,17.16,57.46,38.06
12061,36.57,70.90,17.16,12.69,52.99,35.07,73.88,33.58,48.51,69.40,73.88,60.45,33.58,84.33,24.63,12.69,66.42
12063,79.85,0.75,76.87,26.12,63.43,51.49,51.49,17.16,20.15,12.69,9.70,57.46,58.96,54.48,20.15,60.45,23.13
12065,51.49,3.73,79.85,9.70,9.70,97.76,64.93,35.07,88.81,24.63,11.19,0.75,20.15,91.79,85.82,24.63,29.10
12067,93.28,45.52,52.99,69.40,18.66,3.73,99.25,0.75,2.24,96.27,94.78,27.61,14.18,82.84,11.19,47.01,18.66
12069,32.09,58.96,38.06,42.54,64.93,42.54,61.94,58.96,82.84,15.67,69.40,42.54,55.97,73.88,70.90,17.16,26.12
12071,44.03,84.33,27.61,38.06,27.61,57.46,45.52,32.09,35.07,76.87,42.54,58.96,93.28,50.00,41.04,32.09,75.37
12073,23.13,21.64,97.76,35.07,94.78,26.12,26.12,52.99,29.10,82.84,5.22,93.28,64.93,97.76,9.70,42.54,24.63
12075,63.43,44.03,14.18,32.09,50.00,17.16,11.19,61.94,85.82,81.34,81.34,63.43,61.94,63.43,73.88,58.96,33.58
12077,84.33,18.66,64.93,96.27,2.24,76.87,85.82,57.46,3.73,47.01,99.25,87.31,52.99,9.70,84.33,90.30,55.97
12079,85.82,5.22,87.31,3.73,61.94,52.99,35.07,36.57,69.40,94.78,66.42,99.25,38.06,36.57,64.93,54.48,82.84
12081,24.63,73.88,33.58,50.00,32.09,58.96,42.54,47.01,61.94,54.48,45.52,44.03,87.31,27.61,50.00,35.07,12.69
12083,52.99,48.51,32.09,18.66,78.36,21.64,41.04,48.51,70.90,36.57,79.85,54.48,39.55,29.10,91.79,30.60,15.67
12085,12.69,75.37,11.19,23.13,45.52,78.36,76.87,63.43,41.04,61.94,21.64,72.39,26.12,96.27,29.10,20.15,99.25
12086,87.31,99.25,82.84,29.10,5.22,64.93,14.18,2.24,57.46,5.22,15.67,94.78,3.73,90.30,42.54,99.25,0.75
12087,21.64,90.30,18.66,73.88,3.73,96.27,32.09,75.37,14.18,99.25,64.93,96.27,97.76,66.42,79.85,6.72,17.16
12089,14.18,47.01,24.63,79.85,42.54,32.09,82.84,60.45,96.27,84.33,38.06,70.90,0.75,72.39,90.30,93.28,45.52
12091,8.21,33.58,78.36,97.76,82.84,72.39,9.70,12.69,26.12,38.06,27.61,21.64,23.13,57.46,78.36,55.97,96.27
12093,91.79,79.85,23.13,47.01,55.97,30.60,58.96,91.79,30.60,50.00,12.69,12.69,73.88,61.94,21.64,69.40,5.22
12095,50.00,88.81,93.28,51.49,73.88,39.55,48.51,85.82,8.21,26.12,90.30,15.67,17.16,8.21,81.34,38.06,72.39
12097,73.88,96.27,85.82,81.34,33.58,15.67,55.97,15.67,87.31,3.73,67.91,97.76,30.60,17.16,96.27,0.75,67.91
12099,30.60,87.31,75.37,20.15,26.12,79.85,70.90,51.49,38.06,75.37,52.99,24.63,54.48,79.85,3.73,82.84,88.81
12101,26.12,64.93,29.10,63.43,79.85,33.58,47.01,66.42,44.03,23.13,55.97,18.66,84.33,78.36,82.84,44.03,8.21
12103,6.72,61.94,51.49,39.55,69.40,70.90,20.15,82.84,21.64,55.97,58.96,6.72,66.42,18.66,61.94,91.79,41.04
12105,57.46,72.39,69.40,44.03,41.04,29.10,69.40,45.52,75.37,42.54,51.49,36.57,96.27,76.87,76.87,33.58,36.57
12107,81.34,42.54,45.52,14.18,51.49,5.22,23.13,79.85,84.33,91.79,70.90,50.00,24.63,33.58,39.55,26.12,76.87
12109,0.75,60.45,54.48,87.31,35.07,41.04,91.79,76.87,93.28,58.96,6.72,64.93,8.21,67.91,5.22,27.61,27.61
12111,54.48,78.36,72.39,15.67,47.01,47.01,72.39,55.97,63.43,78.36,84.33,73.88,79.85,70.90,35.07,70.90,94.78
12113,11.19,26.12,66.42,99.25,58.96,50.00,24.63,6.72,45.52,30.60,8.21,61.94,70.90,21.64,26.12,29.10,81.34
12115,2.24,67.91,5.22,27.61,36.57,82.84,29.10,42.54,42.54,64.93,24.63,32.09,63.43,32.09,58.96,85.82,52.99
12117,5.22,81.34,84.33,75.37,81.34,24.63,88.81,69.40,32.09,48.51,63.43,66.42,29.10,20.15,60.45,5.22,2.24
12119,3.73,32.09,0.75,6.72,29.10,90.30,66.42,21.64,67.91,2.24,23.13,85.82,6.72,0.75,6.72,11.19,42.54
12121,72.39,41.04,42.54,45.52,44.03,6.72,38.06,41.04,94.78,51.49,33.58,26.12,67.91,60.45,32.09,79.85,51.49
12123,70.90,14.18,50.00,60.45,38.06,91.79,54.48,87.31,81.34,0.75,93.28,45.52,78.36,99.25,23.13,78.36,57.46
12125,88.81,6.72,60.45,57.46,6.72,73.88,97.76,96.27,0.75,6.72,14.18,79.85,45.52,30.60,30.60,15.67,48.51
12127,35.07,55.97,39.55,30.60,60.45,44.03,36.57,90.30,79.85,45.52,75.37,81.34,11.19,81.34,88.81,41.04,50.00
12129,39.55,20.15,55.97,94.78,17.16,88.81,87.31,50.00,76.87,79.85,2.24,75.37,57.46,23.13,97.76,96.27,47.01
12131,45.52,30.60,30.60,93.28,70.90,61.94,0.75,14.18,50.00,85.82,36.57,33.58,2.24,24.63,15.67,8.21,91.79
12133,75.37,8.21,41.04,76.87,91.79,67.91,33.58,29.10,78.36,8.21,18.66,78.36,88.81,39.55,38.06,81.34,73.88
