county,Latitude,Longitude,% Insured,Population,Avg. Household Size,Unemployment,Median Age,% Male,% White,% Black,% Native,% Asian,% Hawaiian/PI,% Other Race,% Multi-Race,% Hispanic/Latino,% Education < HS,% HS Grad or Higher,% Some College or Higher,Median Income,% Poverty,MH Provider Count, MH Providers per 1000 Pop.
42129,40.34380745,-79.52369661,94.7,359377,2.33,5.3,46.3,48.8,94.9,2.4,0.1,0.9,0,0.2,1.4,1.1,7,38.5,54.5,27307,10.3,108,0.300520067
42131,41.48239968,-75.88925277,92.5,27975,2.52,7,43.7,50.2,97.4,0.9,0.1,0.4,0,0.2,1,1.8,8.4,47.9,43.8,25465,10.3,3,0.107238606
42133,39.97008497,-76.76723972,92.8,440604,2.57,6.2,40.8,49.4,89,5.8,0.1,1.4,0,1.4,2.3,6.6,11.5,40.6,47.9,29523,10.5,214,0.485696907
44001,41.7310937,-71.29984937,94.7,49228,2.37,5,44.1,48.2,95,1.4,0.1,1.9,0,0.3,1.3,2.5,9.6,20.9,69.5,32315,7.1,18,0.365645568
44003,41.70401287,-71.47317691,94.3,164886,2.38,7.3,43.7,48.3,92.6,1.4,0.1,2.4,0,1.3,2.1,4.1,8.6,28.5,62.9,33458,8.2,102,0.618609221
44005,41.54071828,-71.27532301,92.7,82714,2.24,6.5,44.2,49.1,89.6,3.3,0.2,1.9,0.1,1.5,3.3,5.3,6.9,22.9,70.2,34415,9.2,67,0.810020069
44007,41.83302001,-71.40709902,90.4,631344,2.55,8.5,37.3,48.5,73.3,9.7,0.6,4.1,0.1,8.9,3.3,21,16.8,29.6,53.6,26153,17.2,949,1.503142502
44009,41.48580125,-71.54435194,94.9,126319,2.41,6.6,43.9,48.3,93.2,1.5,0.8,1.9,0.1,0.9,1.6,2.9,6.5,22.9,70.6,32022,10,65,0.514570255
45001,,,88,24951,2.53,9.4,43.6,48.9,69.9,27.2,0.2,0.3,0,0.3,2.2,1.3,21.7,35.2,43.2,19125,21.6,0,0
45003,33.53066144,-81.74132217,86.8,165146,2.52,10.1,40.8,48.3,70.2,24.6,0.2,0.9,0,1.7,2.4,5.4,14.5,31,54.5,24662,17.4,50,0.302762404
45005,33.01672098,-81.30772742,83.2,9589,2.49,17.7,39.3,53.3,24.5,73.9,0.2,0,0,1,0.3,3,25.4,40.7,33.9,16422,29.7,1,0.104286161
45007,34.54470908,-82.64478856,87.2,192709,2.54,8.1,40.5,48.1,79.9,16.3,0.2,0.9,0,0.9,1.7,3.4,16.1,31.9,52.1,23459,16.3,77,0.399566185
45009,,,83.5,15057,2.42,9.2,41,48.2,35.9,62.6,0.1,0.4,0,0.8,0.4,1.1,22.5,28.6,49,19952,27.1,0,0
45011,33.25089706,-81.42937938,85.7,21917,2.63,10.8,40.4,47.6,51.5,45.1,0.3,0.3,0,1.6,1.2,2.2,20.4,35.3,44.3,19576,26.5,4,0.18250673
45013,32.32366171,-80.7319353,86,175316,2.52,6.6,43.6,49.3,74,18.4,0.2,1.2,0,3.8,2.4,11.3,7.6,22.7,69.7,28921,12.4,70,0.399279016
45015,33.07180266,-80.00993203,86.7,199081,2.78,8,35.6,49.8,67.3,24.3,0.5,2.4,0.1,2.5,2.9,6.1,11.8,30.5,57.7,27748,13.2,24,0.120553945
45017,,,84.9,14886,2.41,8.5,45.8,47.9,54.5,41.9,0.4,0,0,2.4,0.8,3.5,16.1,38.6,45.3,23497,19.3,0,0
45019,32.79907438,-79.94993271,86.7,380673,2.44,6.7,36.8,48.4,67.5,28.2,0.2,1.3,0,0.8,1.9,5,9.8,21.7,68.5,29215,16.3,727,1.909775582
45021,35.06626564,-81.65618825,86.7,56274,2.72,8.7,39.1,48.7,75.6,20,0.2,0.7,0,1.5,2,4,21.8,36.4,41.8,20190,22.7,5,0.088850979
45023,,,86.7,32435,2.63,11.5,41.3,49,60.2,37.6,0.3,0.1,0,0.1,1.7,1.8,20.4,37.1,42.5,20996,23.4,0,0
45025,34.73362923,-80.08590203,85.4,46083,2.49,9.5,41.5,48.9,63.4,32.3,0.6,0.5,0.1,1.3,1.9,4.1,23.4,41,35.5,20306,24.5,6,0.130199857
45027,33.88749848,-80.03128168,84.7,34056,2.44,15.4,43.1,49.2,48.7,48.7,0.2,0.2,0,1,1.2,2.9,20.5,36.5,43.1,18745,26,1,0.029363401
45029,32.91907849,-80.66742394,83.7,37884,2.51,10.5,42.2,48,56.8,38.2,0.8,0,1.1,2,1.1,3,16.4,37.7,45.9,21029,20.8,11,0.290360046
45031,34.3404113,-79.95809049,85.3,67689,2.51,15.7,41.2,47.2,56.6,40.7,0.3,0.5,0,0.4,1.5,1.8,19.1,35.9,45.1,20143,23,10,0.147734492
45033,34.40674516,-79.38409186,83.4,31273,2.77,9.5,37.5,46.7,47.5,46.8,2.5,0.4,0,0.2,2.7,2.7,27.2,36.2,36.6,17260,30.6,12,0.383717584
45035,33.00862166,-80.21401302,88.4,148517,2.77,6.7,36,48.7,68.1,25.3,0.5,1.9,0,1.2,3,4.9,10.1,28,61.9,28968,12.1,24,0.161597662
45037,33.549484,-82.00305,89,26388,2.59,7,42.3,54.2,59,36.8,0.4,0.4,0,2.1,1.3,5.7,19.7,35.5,44.8,22354,16.9,1,0.037896013
45039,34.35057801,-81.08599406,84.5,23025,2.55,10.8,44.8,47.8,39.1,56.6,0.1,0.2,0,0.4,3.6,1.9,17.9,38.7,43.5,19143,24.5,1,0.043431053
45041,34.15818244,-79.76824768,88.1,138575,2.62,10.5,38.5,46.7,54.5,42.2,0.2,1.2,0,0.3,1.5,2.4,15.3,33.2,51.5,23031,19.6,76,0.548439473
45043,33.42729078,-79.19564558,83.2,60804,2.47,9.5,47.9,47.6,64,31.9,0.1,0.2,0,1.9,1.9,3,14,29.5,56.5,22757,19.1,12,0.197355437
45045,34.8379676,-82.35450363,86.5,482191,2.58,6.4,37.9,48.5,76,18.3,0.3,2.1,0.1,1.4,1.8,8.7,13.1,25.3,61.6,26522,14.3,239,0.495654212
45047,34.19075808,-82.14689189,83.8,69881,2.52,11.4,39.1,46.5,63.9,31.2,0,0.9,0,1.9,2.1,5.8,17.5,29.4,53.1,21401,24.2,28,0.400681158
45049,32.81490279,-81.1696757,87.8,20296,2.59,9.6,40.1,51.5,42.5,55.3,0.3,0.4,0.1,0.7,0.8,2.2,20.1,42.2,37.8,20334,17.5,3,0.147812377
45051,33.76377547,-78.90447343,83.1,300418,2.43,8,43.8,48.5,80.9,13.7,0.5,1.1,0.1,2,1.7,6,11.5,31.8,56.7,22831,17.6,56,0.18640694
45053,32.3281421,-81.040859,79.6,27186,2.87,10,37.9,51.8,50.8,44.1,0,0.7,0,3.4,1,13.4,21.6,36,42.4,20387,23.4,1,0.036783639
45055,34.24502916,-80.64958357,87.7,63090,2.6,8.3,41.8,48.4,71.7,24.5,0.2,0.5,0,0.8,2.3,4.1,14.1,35.9,50,25398,15.9,4,0.06340149
45057,34.78263603,-80.79794576,87,83704,2.7,9.9,41.5,48.8,73.3,22.4,0.4,0.9,0.1,1.6,1.4,4.9,15.8,33.3,50.9,24635,17.4,4,0.047787441
45059,34.50100722,-82.00058882,86.7,66442,2.51,9,40.8,48.4,70.3,25,0.2,0.3,0.1,1.9,2.2,4.3,20.6,34.7,44.7,20339,20.3,5,0.075253605
45061,34.224865,-80.2515075,86.9,18189,2.58,11.9,40.8,51.9,32.9,64.3,0.2,0,0,0.6,2,2.3,22.4,42.4,35.1,17449,28.2,2,0.109956567
45063,34.02373426,-81.15216971,88.6,277702,2.55,6.9,38.8,48.7,79.8,14.5,0.3,1.6,0.1,1.5,2.3,5.6,10.8,28.7,60.6,29767,13.7,116,0.417713952
45065,33.701397,-82.220726,90.9,9806,2.14,13.9,52.4,55.6,50,47.9,0.1,0.3,0,0.2,1.4,1.2,19.2,30.5,50.3,21115,19.6,1,0.101978381
45067,34.1769803,-79.39705918,85.5,31975,2.63,12,40.2,45.9,40.5,56.6,0.5,0.7,0,0.8,0.8,2.6,20.1,36.7,43.2,18667,26,5,0.156372166
45069,34.6310436,-79.692838,87,27702,2.52,15.5,39.4,53.1,41,50.7,3.9,0.3,0,1.2,2.9,3.3,25.5,40.7,33.8,17672,26.7,10,0.360984766
45071,34.29274578,-81.60737946,88.8,37750,2.52,8.6,41.3,48.6,62.5,30.7,0.3,0.2,0,4.4,1.9,7.3,21.9,35.6,42.5,23505,18.7,1,0.026490066
45073,34.71353352,-83.02504342,85.8,75375,2.42,8.6,44.9,49.2,88.2,7.4,0.2,0.7,0,1.5,2.1,4.9,16.3,31.4,52.3,22127,18.5,13,0.172470978
45075,33.51992216,-80.82302379,84.3,89731,2.61,11.3,39.1,47.1,34.3,61.9,0.4,1,0,0.9,1.6,2,15.7,34,50.2,20006,23.4,17,0.189455149
45077,34.77645035,-82.73029667,88.7,120722,2.49,8,35.8,49.8,88.7,6.5,0.3,1.8,0.1,1,1.6,3.4,15.8,31.4,52.8,20373,18.7,30,0.248504829
45079,34.06247877,-81.01247224,89.1,401743,2.52,8.5,32.9,48.5,46.4,46.3,0.1,2.6,0.1,1.6,2.8,5,9.4,22.4,68.2,25656,16.6,501,1.24706591
45081,34.008797,-81.512856,82.7,20113,2.78,7.6,41.2,50.3,63.5,25.6,0.3,0,0,9,1.5,14.9,21.9,36.8,41.3,22487,18.9,1,0.049719087
45083,34.95763413,-81.92305099,86.4,294229,2.57,7.6,38.2,48.5,73.2,20.7,0.2,2.2,0,1.9,1.8,6.3,16.4,29.8,53.8,23471,17,75,0.254903494
45085,33.94898795,-80.39656582,86.7,107682,2.58,12.5,35.8,48.2,48.6,46.7,0.2,1.2,0,0.7,2.6,3.7,17.3,29.6,53.2,21981,20,40,0.371464126
45087,34.745753,-81.62712333,88.9,27928,2.36,9.9,43.7,48.1,66.3,30.8,0.1,0,0,0.2,2.6,1.2,20.2,39.2,40.6,20462,19.9,6,0.214838155
45089,33.6613115,-79.831955,85.5,32816,2.57,10.3,41.5,48.6,32.1,65.5,0.1,0.5,0,0.5,1.3,2.3,20.7,40.4,38.9,16607,29.3,2,0.06094588
45091,34.97787998,-81.03836037,89.2,245606,2.62,7.8,38.2,48.2,75,18.7,0.6,1.7,0,1.4,2.5,5,11.5,27.4,61.1,29228,12.5,82,0.333868065
46003,,,94,2732,2.26,1.7,41.4,52.6,91.9,1.5,3.3,0.2,0,2.2,0.8,6.3,11.4,36,52.5,29278,6.2,0,0
46005,44.35316778,-98.20043854,91.3,18155,2.33,2.9,38.3,50.2,86.9,0.3,1.4,8.3,0,2,1,9,16.6,32.5,50.8,26861,21.4,5,0.275406224
46007,,,77.7,3445,3.49,16.5,29.4,45.7,31.4,1,50.2,0.1,0,0,17.3,6,21.1,30.7,48.2,18889,38.2,0,0
46009,,,94.2,7001,2.24,0.9,43.7,58,89.2,1.4,5,1.3,0,1,2.3,3.1,11,38.6,50.3,21815,10.8,0,0
46011,44.30601089,-96.79934574,93.5,33435,2.4,3.5,26.3,51.4,92.8,1.5,1.1,2.8,0,0.6,1.2,2.5,4.3,26.5,69.2,21903,16.5,9,0.269179004
46013,45.46396035,-98.48235278,91.9,38430,2.3,2.2,37.7,48.7,91.5,1.6,3.2,2.3,0,0.1,1.4,2.4,7.8,32.8,59.6,30392,11,21,0.546448087
46015,,,89,5312,2.43,2.4,40,49.6,86.8,0,10.1,0,0,0.1,3,2.3,13.8,29.3,56.9,26349,15.1,0,0
46017,44.065722,-99.437875,53.4,2052,4.13,14.4,25.1,48.1,14.3,0.4,80.6,0,1.8,0,3,1.6,22.5,41.4,36.1,14507,39.2,2,0.974658869
46019,44.649822,-103.841934,83.6,10268,2.43,1.8,40.6,49.4,94.6,0.7,1.9,0,0,0.4,2.4,3.4,9,38.1,52.9,24771,10.2,1,0.097389949
46021,,,94.8,1553,2.27,0.9,49.8,47.3,94.8,0,3.9,0.2,0,0,1,0.2,9.5,40.5,50,28623,7.6,0,0
46023,43.39199625,-98.8406525,79.4,9277,2.76,5.4,36.3,49.9,63.8,0.1,32,0.2,0.1,0.5,3.3,2.9,11.6,38,50.3,22044,21.5,4,0.431173871
46025,,,90.8,3639,2.24,3.7,42.4,51.3,94.9,1.5,2.1,0.5,0,0.5,0.4,1.7,10.4,39.9,49.7,25361,15.5,0,0
46027,42.78012496,-96.92747916,90.5,14029,2.21,6.2,24.9,49.9,90.4,1.5,3,2,0,0.4,2.7,2.6,5.2,23.8,71,14345,27.3,5,0.35640459
46029,44.90413847,-97.09505791,92.8,27886,2.31,2.8,38.1,50.4,94.6,0.3,2.1,0.7,0,0.3,2,2.1,8.1,37.7,54.1,28599,10.4,12,0.43032346
46031,45.80726608,-100.7439068,76.5,4170,3.39,29.9,29.7,50.8,29.9,0.4,67.7,0.3,0,0.4,1.4,0.7,18.4,34.9,46.7,16662,46.8,1,0.239808153
46033,,,88.4,8447,2.08,4.6,53.2,50.2,93.1,0.2,4.2,0.4,0,0.4,1.7,3,6.6,29.9,63.5,30191,11.6,0,0
46035,43.70616473,-98.02012083,92.7,19824,2.19,3.9,38.1,50.3,93.3,0.6,3.5,0,0,1.2,1.4,2.4,9.4,27.1,63.5,26878,12,10,0.504439064
46037,,,88.3,5588,2.12,1.9,48.5,51.6,88.1,0,10,0.5,0,0.1,1.4,2.1,11.1,39.2,49.7,23396,18.5,0,0
46039,,,94.5,4309,2.33,2.1,44.5,51.8,99.7,0,0,0,0,0,0.3,0.7,8.5,41.3,50.1,30285,10.6,0,0
46041,,,67.9,5652,3.38,24.6,28.5,49.3,20.8,0.1,76.6,0,0,0,2.4,1,15.1,37,48,21579,27.6,0,0
46043,,,87.8,2961,2.24,0.3,48.4,49.2,95.1,0,3.2,0,0,0.1,1.5,0.8,14.3,37,48.8,25201,7.3,0,0
46045,,,92.8,4000,2.34,2,44.5,50,96.5,0.1,2.2,0.4,0,0.3,0.6,1.1,11.1,33,55.9,29583,9.8,0,0
46047,43.4205404,-103.4841043,90.7,6874,2.13,2.8,52.6,50.9,87,1,7.2,1.6,0,1.6,1.7,3.7,6.9,32.9,60.3,25324,16.9,9,1.30928135
46049,,,90.6,2354,2.11,0.6,50,50.2,94.1,0,5.4,0.2,0,0,0.2,2.2,7.8,33.8,58.4,22466,12.6,0,0
46051,,,94.9,7195,2.18,3.1,44,51.5,97.3,0.4,2,0,0,0.1,0.2,3,9.8,43.6,46.6,27426,7.8,0,0
46053,,,89.9,4217,2.18,1.5,46.3,51.2,88.9,0.1,7,0.4,0,0.6,2.9,1.4,11.8,37.3,51,22686,16.5,0,0
46055,,,91.5,2073,2.34,2.7,46.5,48.7,89.9,0,7.4,0,0,0,2.7,1.1,9.3,37.7,53.1,21743,17.9,0,0
46057,,,94.8,5995,2.62,2.2,36.3,50.6,96.7,0.2,0.6,0.5,0,1.2,0.7,3.5,7.2,44.2,48.6,29094,7.7,0,0
46059,,,93.8,3311,2.21,1.9,48.2,50.7,98.9,0,0,0.3,0,0,0.8,0.4,8.2,33.4,58.5,30365,6.1,0,0
46061,,,92.6,3390,3.02,0.3,35.5,50.9,93.9,3.7,1.8,0,0.4,0,0.3,0.6,7.8,36.4,55.8,29442,10,0,0
46063,,,92.8,1277,2.43,1.4,42.9,51.3,95.7,0.6,1.8,0.5,0,0.6,0.7,1.3,7,30,63,22917,13.1,0,0
46065,44.36324558,-100.3458212,92.1,17518,2.25,2.3,38.5,48.8,83.5,0.5,11.4,0.4,0,0.8,3.5,3,8.8,27.9,63.4,35589,8.9,6,0.342504852
46067,,,91.1,7264,2.35,5,44.6,50.1,96.5,0.4,2.5,0.1,0,0.1,0.4,1.8,13.1,36.9,50,24610,13.4,0,0
46069,,,90.7,1440,2.43,2.2,48.3,49,85.4,0,9.2,0,0,0.4,4.9,1,7,44.2,48.8,27140,11,0,0
46071,,,76.4,3268,3.17,15.9,30,51.3,43.9,0.2,50.8,0.5,0,1.4,3.2,1.7,12.6,33.2,54.1,21510,36.5,0,0
46073,,,92.8,2029,2.29,0.7,47.2,48.1,98.8,0,0.2,0,0,0.1,0.8,2.5,11.3,41.6,47.2,26721,9.9,0,0
46075,,,85.5,767,1.83,2.3,53.1,54.5,95.7,2.1,2.2,0,0,0,0,0.5,8.3,44.3,47.4,21890,10.3,0,0
46077,,,93.6,5070,2.14,2.1,46.5,50.5,96.3,0,0.2,1.3,0,0.8,1.3,2.2,9.4,37.6,52.9,29635,9.3,0,0
46079,44.00020198,-97.1096038,93.1,12331,2.47,3.9,42.2,51.5,95.9,0.5,0.2,1.9,0,0.1,1.4,2.3,6,32.1,61.9,26127,13.8,4,0.324385695
46081,44.4880353,-103.8619785,87.9,24859,2.18,3.3,41.4,49.7,93.2,1,2.8,1,0,0.5,1.4,3.1,6,31.2,62.8,25347,12,9,0.362041916
46083,43.48180325,-96.77300026,95.2,51396,2.79,1.9,34.2,49.5,95,0.9,0.5,1.1,0,0.7,1.9,1.8,4.9,21.3,73.8,36345,3.7,59,1.147949257
46085,,,78.4,3855,2.77,7,35.4,52.6,56.7,0.1,39.9,0.9,0,0,2.4,2,12,39.1,49,22046,21.7,0,0
46087,,,92.3,5616,2.43,2.4,42.4,49.7,96.1,0.7,1.2,0,0,1.2,0.9,3,10.7,32.4,57,29485,10.4,0,0
46089,,,84.4,2252,1.9,5.9,52.3,51.7,91.3,0.2,7.1,0.8,0,0,0.7,4.4,21.2,28.8,50.1,20863,18.8,0,0
46091,,,90.1,4743,2.61,1.8,41.8,52.2,85.7,0.6,10.3,0,0,2,1.4,4.4,10.9,32.1,56.9,26790,10.5,0,0
46093,44.37173649,-103.4134207,89.3,26840,2.45,1.5,36.2,52.1,90.1,1.8,2.6,1.2,0.1,1.2,3,4.1,6.6,31.8,61.6,27255,9,19,0.707898659
46095,,,74.4,2083,2.89,9.1,33,49.9,39.4,0,58.5,0,0,0,2.1,5.3,16.5,40.8,42.7,17378,46.2,0,0
46097,,,90.7,2299,2.32,4.2,41.1,51.3,96.6,1.3,0.1,0,0,0.4,1.5,2.2,9.8,38.4,51.8,25865,9.9,0,0
46099,43.53563116,-96.72961746,91.1,182014,2.47,3.7,34.8,50.2,86.2,4.5,2.6,2,0,2.1,2.7,4.7,8.6,28.4,63,30183,11.6,98,0.538420122
46101,44.04448655,-96.59519785,89.2,6445,2.3,6.8,40,50.7,79.9,0.9,12.7,1.8,0,0.5,4.1,3.2,9,32.3,58.7,27853,14.7,2,0.310318076
46102,,,66.2,14263,4.76,28.1,24.6,48.3,4.6,0.2,93,0,0,0.1,2,3.5,22.1,27.6,50.3,11224,53.9,0,0
46103,44.06976797,-103.2503247,88.5,107298,2.46,4.8,37.5,50.3,83.2,1.3,8.7,1.1,0,0.6,5.1,4.8,7.2,27.8,64.9,26352,13.8,75,0.698987866
46105,,,89.1,3019,2.26,4,47.6,51.2,95.8,0.1,2.7,0,0,0.1,1.3,1.6,10.8,39.5,49.7,25599,13.5,0,0
46107,,,92.8,2306,2.15,0.9,53.5,47.8,97.6,0,1.5,0.2,0,0,0.7,0.3,8.9,41.6,49.6,26032,10.6,0,0
46109,45.6567498,-97.0164778,80.3,10294,2.71,7.2,38.6,50.2,59.4,0.6,36.7,0.1,0,0,3.3,2.5,12.9,36.9,50.2,23880,20.6,1,0.097143967
46111,,,93.2,2349,2.15,2.9,47.7,52.7,98.3,0,0.9,0.2,0,0.1,0.5,2.5,10.2,36.8,53,26711,8.6,0,0
46115,45.1835478,-98.3858836,91.8,6539,2.4,1.5,44.2,50,96.6,0.5,1.7,0,0.3,0,0.9,1.9,7.7,38.1,54.1,28299,11.1,1,0.152928582
46117,,,91.9,2964,2.28,1.3,41.1,51.3,89.3,0,9,0,0,0,1.6,2.5,9.2,35.1,55.7,31238,7.2,0,0
46119,,,89.1,1456,2.45,0.7,42.8,55.1,99.3,0,0.3,0,0,0,0.4,0.2,8.3,32.9,58.7,35000,4.4,0,0
46121,43.26056474,-100.7224037,69.6,10019,3.63,21.2,24.3,48.8,9.1,0.3,76.5,1.7,0,0,12.4,4.1,20.7,25,54.3,17070,47.1,3,0.299431081
46123,,,90.2,5475,2.08,0.6,46.5,50.5,81.9,0,14.5,0.1,0,0,3.5,0.5,12.5,37.3,50.2,25563,21.6,0,0
46125,,,93.1,8289,2.33,2.3,43.9,50.3,97.4,0.5,0.7,0,0,0.3,1.1,2,7.8,35.3,56.9,30072,10.3,0,0
46127,42.73893051,-96.61478919,93.6,14842,2.44,2.7,41.6,50.3,94.3,0.7,0.7,1.2,0,0.8,2.3,2.9,8.7,29.3,62,32186,6.4,10,0.673763644
46129,,,91.3,5538,2.26,3.4,44.6,49.1,80.5,0.4,10.5,3.2,0.6,1.1,3.6,1.7,12.2,36.5,51.3,26139,10.8,0,0
46135,42.89376061,-97.40197829,92.3,22649,2.3,2.9,41.3,52.5,92.6,2,2.4,0.7,0.1,0.4,1.8,3.5,8.1,33.3,58.5,25397,14.5,23,1.015497373
46137,,,75.4,2818,3.56,27,28.3,49.3,23.5,0,74.2,0.9,0,0.1,1.3,0.8,14.6,39,46.4,19858,39.4,0,0
47001,36.02098838,-84.24068269,90.7,75545,2.43,7.4,43.3,48.8,91.8,3.6,0.2,1.4,0,0.5,2.3,2.5,14.5,33.2,52.3,23051,17.2,26,0.344165729
47003,35.47600049,-86.42904425,86,46331,2.68,6.1,36.9,49,83.8,7.9,0.6,0.3,0,4.5,2.8,11.5,19.5,41.4,39.1,22305,16.3,9,0.194254387
47005,36.05839094,-88.1074883,86.6,16173,2.36,11.1,46.6,49.2,95.2,2.9,0.3,0.7,0,0.1,0.8,2.2,18.3,46.7,35,18677,22.6,1,0.061831447
47007,35.63164851,-85.22656978,85.6,14073,2.78,9.3,43,56.2,91.7,3.3,0.9,0.1,0,0.3,3.8,2.1,25.4,41.4,33.2,19315,23.7,1,0.071058054
47009,35.79025971,-83.98028414,89.9,126192,2.51,6.5,43,48.6,94.1,2.8,0.3,0.8,0,0.3,1.7,3,11.8,34.5,53.6,24403,13.6,42,0.33282617
47011,35.19099867,-84.87616955,86.9,102860,2.55,9.3,39.3,48.6,91.8,4.8,0.2,1,0,0.6,1.6,5.6,16.5,32.7,50.7,22997,18.4,19,0.184717091
47013,36.36895183,-84.13780531,87.2,40008,2.48,8.7,43.5,48.7,97.8,0.6,0.3,0.2,0,0.1,1,1.2,25.6,42,32.5,18410,22.4,3,0.074985003
47015,35.85970377,-85.99658523,88.2,13855,2.54,9.9,42.1,49.5,95.2,1.4,0.4,0.7,0,0.8,1.4,1.9,16.8,45.2,38,21811,16.2,1,0.07217611
47017,,,89,28417,2.42,8.5,42.9,48.6,86.8,10.5,0.4,0.3,0,0.2,1.8,2.4,21,41.2,37.8,18945,19.8,0,0
47019,36.33107492,-82.24738379,86.2,56707,2.32,7.1,44,49.1,96.6,1.2,0.3,0.4,0,0.1,1.3,1.6,18.7,39.4,41.9,18794,23.9,4,0.070538029
47021,36.26826574,-87.07269115,89.4,39575,2.7,6.6,40.2,49.4,94.9,1.4,0.1,0.6,0.2,1.2,1.6,2.6,14.4,37.3,48.3,26942,12.9,3,0.075805433
47023,,,87.5,17355,2.69,10.7,37.1,48.2,86.6,9.1,0,1.2,0,2,1.1,2.3,16,38.6,45.4,21903,17.9,0,0
47025,36.50002865,-83.61476598,90.6,31701,2.38,8.4,42.3,48.8,96.4,1.1,0.2,0.5,0.1,0.1,1.7,1.1,22.8,40.6,36.6,18389,22.3,4,0.126178985
47027,36.576923,-85.52292,86.6,7769,2.43,8.5,47.4,49.2,96.8,1.4,0.8,0.4,0,0.2,0.3,2.2,23.7,46.7,29.7,16079,24.8,1,0.128716695
47029,35.94629606,-83.19916353,85.6,35256,2.4,10,44.5,48.8,95.2,1.7,0.5,0,0,0.2,2.4,2.1,21.2,46.5,32.3,17414,26.1,5,0.141819832
47031,35.3954209,-86.18718898,88.3,53808,2.48,7,40.1,48.6,90.9,2.2,0.5,1,0,1.8,3.6,4,14.6,37.5,48,23151,15.9,9,0.167261374
47033,35.90745924,-89.2463704,84.9,14558,2.64,6.8,39.6,47.5,80.3,12.9,0.2,0.2,0,4,2.4,9.9,23.5,39.5,37,22080,18.3,1,0.068690754
47035,35.94764233,-85.01779494,87.5,57895,2.33,8.8,50.1,48.8,97,0.5,0.5,0.3,0,0.3,1.4,2.7,16.4,37.8,45.8,21341,16,4,0.069090595
47037,36.14403023,-86.79346082,85.8,667885,2.4,6.2,34.2,48.2,63,27.6,0.3,3.4,0.1,3.3,2.3,10,12.5,23.3,64.2,28466,17.7,690,1.033111988
47039,35.68529587,-88.11316415,88.8,11703,2.39,8.3,45.5,48.7,95,2.8,0,0.3,0,0,1.9,3.1,17.7,46.3,36,21073,20.9,1,0.085448176
47041,,,86.5,19159,2.63,7,40.9,49.5,94.5,1.3,0.3,0.6,0.1,1.8,1.4,7.2,22,44,34,20956,22.2,0,0
47043,36.11861652,-87.36793235,88.3,50926,2.66,5.6,40,49.1,92.5,4,0.4,0.5,0,0.5,2,3.1,16.4,44.1,39.6,24949,15.9,12,0.235636021
47045,36.056576,-89.406296,89.2,37970,2.49,8.1,40.3,48.3,82.4,13.5,0.3,0.6,0.1,0.7,2.3,3.1,16.8,39.2,44,22477,18.6,1,0.026336582
47047,35.1669523,-89.55532521,90.9,39071,2.59,8.4,44.4,49.3,69.5,27.7,0.2,0.7,0,1.1,0.9,2.4,13.8,35.3,50.9,27087,15,2,0.051188861
47049,36.42815081,-84.93822134,86.8,17936,2.4,8.4,44.3,49.1,97.9,0.1,0.3,0.4,0,0.3,1,1.3,22.7,45.2,32.1,16678,23.3,2,0.111507583
47051,35.2278455,-86.0174385,90.1,41348,2.41,8.5,41.9,48.8,90.2,3.5,0.5,0.7,0.1,1.5,3.6,2.9,14.7,39.3,46,21547,16.2,4,0.096739866
47053,35.918392,-88.73308,89.5,49511,2.49,8,40.3,47.7,78.5,18.3,0.4,0.3,0.1,0.6,1.8,2.5,15.2,38.4,46.3,21488,18.7,1,0.020197532
47055,35.203377,-86.87806,88.3,29034,2.46,7.1,42.9,48.7,86.2,9.5,0.1,0.7,0.1,1,2.5,2.1,16.7,44.2,39.1,21667,16.7,1,0.034442378
47057,36.15399,-83.706055,89.4,22813,2.56,8.2,44.2,49.6,97.9,0.5,0.2,0.4,0,0,0.9,2.9,19.6,44.8,35.7,20475,20.2,1,0.043834656
47059,36.17092261,-82.80557137,87.9,68502,2.42,8,44,48.9,95,2.3,0.3,0.3,0,0.6,1.5,2.7,18.1,43.4,38.5,20067,18.6,14,0.204373595
47061,35.24045,-85.83584,80.7,13494,2.65,11.3,43,49.5,80.5,0.5,0.2,0.4,0.1,0.1,18.1,0.2,26,44,30,15662,28,1,0.074107011
47063,36.19330653,-83.35018469,85.4,63203,2.55,8.7,40.5,48.5,88,4.1,0.2,0.8,0,4.1,2.8,11.2,18.5,41.6,39.8,21031,21.2,36,0.569593216
47065,35.0479811,-85.24808164,89.5,351305,2.48,6.9,39.3,48.2,75.3,19.8,0.1,2,0,0.8,1.9,5.1,12.2,27.1,60.6,25434,14.8,188,0.535147521
47067,,,87.2,6609,2.34,12.9,44.3,49.8,98,0.4,0.7,0.1,0,0.1,0.8,0.7,24.3,40,35.7,16001,27.3,0,0
47069,35.27128512,-89.02219469,87.6,25975,2.58,18.2,39.9,54.3,56.1,41.6,0.3,0.7,0,0.2,1.1,1.6,23,45.9,31.2,18610,23.7,8,0.30798845
47071,,,86.6,25839,2.55,12.2,45.1,48.9,94.2,3.7,0.3,0.1,0.1,0.1,1.5,2.1,20.4,42.6,36.9,19663,22.2,0,0
47073,,,89,56567,2.43,8.9,43.8,49,96.2,1.3,0.2,0.4,0,0.4,1.4,1.3,18,43.5,38.5,20389,19.2,0,0
47075,,,88.5,18129,2.54,7.2,40.4,46.7,46,50.1,0.1,0.1,0.1,2.5,1.1,4.2,19.2,44.5,36.3,21007,21,0,0
